sentence1	sentence2	label
The racial makeup of the village was 93.33 % White , 1.67 % Native American , 3.33 % African American and 1.67 % from two or more races .	The racial constitution of the village was 93.33 % white , 1.67 % Native American , 3.33 % African American and 1.67 % came from two or more races .	1
PTAs were restored by the 1985 Local Government Act , when the Metropolitan County Councils were abolished .	PTAs were recreated by the Local Government Act 1985 when the metropolitan county councils were abolished .	1
Another set of hermeneutical concepts used by Mahayana Buddhists are the four special intentions ( abhipraya ) and the four hidden intentions ( abhisamdhi ) .	Another set of hermeneutic concepts used by Mahayana - Buddhists are the four special intentions ( abhipraya ) and the four hidden intentions ( abhisamdhi ) .	1
Granel was an important influence on a number of French philosophers , including Jacques Derrida , Jean-Luc Nancy and Bernard Stiegler .	Granel was an important influence in a number of French philosophers , including Bernard Stiegler , Jean-Luc Nancy , and Jacques Derrida .	1
Among the bugis traders were also members of the nobility , such as Engku Karaeng Talibak , who married the daughter of Raja Ali Haji .	Among the Bugis traders were also members of the nobility like Engku Karaeng Talibak who married the daughter of Raja Ali Haji .	1
The music was written by S. P. Venkatesh and lyrics was composed by Kaithapram .	The music was written by S. P. Venkatesh and the lyrics by Kaithapram composed .	1
"The Java Virtual Machine includes a "" String Literal Pool and a "" Class Constant Pool ."	"The Java virtual machine has a "" string literal pool "" and a "" class constant pool "" ."	1
The outer narrator meets with his old friend Grover by Sterling , Colorado , and asks about the murdered agent at Rodgers station .	The outer narrator meets with his old friend Grover at Sterling , Colorado , and asks about the murdered agent in the Rodgers station .	1
The Ecuadorian base Pedro Vicente Maldonado and the Chilean base Arturo Prat are located on the northeast and north coast of the island .	The Ecuadorian base Pedro Vicente Maldonado and the Chilean base Arturo Prat are situated on the northeast and north coast of the island respectively .	1
Bob Flanagan , Sheree Rose , Ron Athey , Vaginal Davis , Daphne von Rey , Jenny Shimizu , Catherine Opie , Michele Mills are included .	Included Daphne Von Rey , Jenny Shimizu , Catherine Opie , Sheree Rose , Ron Athey , Vaginal Davis , Bob Flanagan and Michele Mills .	1
After the takeover of the Nazi regime , he was forced to retire in 1936 , as a citizen of Jewish faith with evangelical ancestors .	Following the takeover of the Nazi regime in 1936 , he was forced to retire as a citizen of Jewish faith with evangelical ancestors .	1
Or the Egg object could call properties and instead use methods .	Or the Egg object could invoke properties and use methods instead	1
He lives with a humble and single ambition : to dominate the world ( the whole planet ) .	"He lives with a single and "" humble "" ambition : to master the world ( the whole planet ) ."	1
The navy is a modern force with foreign ships built .	The navy is a modern force with foreign built ships .	1
Llewellyn , Campbell Town , Tasmania is a small village in Somerset Land District , on the road from Tasmania to the eastern coast .	Llewellyn , Campbell Town , Tasmania is a small village in the Somerset Land District , on the road from Tasmania to the east coast .	1
In 1942 , he played for the Brooklyn Dodgers and from 1946 until 1948 for the New York Giants .	He played for the Brooklyn Dodgers in 1942 and for the New York Giants from 1946 to 1948 .	1
This American fundamental principle of equality is essential to the political and legal convictions of Republicans , Democrats , Liberals , and Conservatives alike .	This bedrock American principle of equality is central to the political and legal convictions of Republicans , Democrats , liberals , and conservatives alike .	1
However , the new algorithm would divide the original interval into a larger and a smaller part interval in step 4 .	The new algorithm , however , would divide the original interval into a larger and a smaller subinterval in Step 4 .	1
Entries marked with an asterisk are set in the fictional community of King 's Nodd 's Ridge .	Entries marked with an asterisk are set in King 's fictional community of Nodd 's Ridge .	1
The long tunnel runs from a warehouse near San Diego airport to a warehouse in Tijuana .	The long tunnel runs from a warehouse near the San Diego airport to a warehouse in Tijuana .	1
While these two stations are located relatively close to each other , the two stations are not interchangeable ; they are situated along different parts of Pudian Road .	While these two stations are relatively close to each other , the two stations are not interchangeable , they are situated along different parts of the Pudian Road .	1
On March 17 , 2015 , Actavis acquired Allergan and took the Allergan name .	On 17 March 2015 , Actavis acquired Allergan and adopted the name Allergan .	1
The University Press has excellent funds to support own works and it helps the authors to apply for printing subsidies as well as national awards .	The university press has excellent means to support its own works and helps the authors to apply for printing cost subsidies as well as national awards .	1
The large area of black is shaded first with blue and then with green .	The large area of black is first shaded with blue and then with green .	1
This said , Gattie , was owned by Godwin , Count of Wessex in the first half of the 11th century , after which the sands are named .	This , Gattie said , was owned in the first half of the 11th century by Godwin , Earl of Wessex , after whom the Sands are named .	1
However , Szabo 's method of Sybil-spending protection was vulnerable to double attacks .	Szabo 's method of sybilizing protection , however , was vulnerable to double attacks .	1
Chelsey Tregear ( also known as Chelsey Nash ) is an Australian netball player in the ANZ Championship , playing for the Melbourne Vixens .	Chelsey Nash ( also known as Chelsey Tregear ) is an Australian netball player who plays for the Melbourne Vixens in the ANZ Championship .	1
The eparchy was the seat of the Armenian Catholic Patriarchate of Cilicia from 1866 until 1928 , when the patriarchal seat was moved to Beirut , Lebanon .	From 1866 to 1928 , eparchy was the seat of the Armenian Catholic Patriarchate of Cilicia until the patriarchal seat of Beirut was moved to Lebanon .	1
Brett Steven won the tournament , beating Thomas Enqvist in the final , 4 -- 6 , 6 -- 3 , 7 -- 6 ( 0 ) .	Brett Steven won the tournament and struck Thomas Enqvist in the final , 4 -- 6 , 6 -- 3 , 7 - 6 ( 0 ) .	1
Lyons did not play in his first AFL season , but showed good signs with South Australian National Football League ( SANFL ) side , .	Lyons did not play in his first AFL season , but showed good characters with South Australian National Football League ( SANFL ) page .	1
She approaches Lance Smart ( Martin Dibble ) , Peter Vroom ( Craig Thomson ) and Marilyn Chambers ( Emily Symons ) and they form a band named Image .	She approaches Lance Smart ( Martin Dibble ) , Peter Vroom ( Craig Thomson ) and Marilyn Chambers ( Emily Symons ) and they found a band named Image .	1
Whittington , England , United Kingdom is a village and rural municipality in the county of Gloucestershire in Gloucestershire .	Whittington , England , United Kingdom is a village and rural parish in the county of Gloucestershire in Gloucestershire .	1
The Bathopele - Mine is a mechanized mine in the north-western part of South Africa in Rustenburg , North West .	The Bathopele mine is a mechanised mine located in the north-western part of South Africa in Rustenburg , North West .	1
Eupithecia yunnani is a moth within the family Geometridae It is found in China ( Yunnan ) .	Eupithecia yunnani is a moth in the Geometridae family It is found in Yunnan ( China ) .	1
Albion may refer to the following places in the U.S. state of New York :	Albion may refer to the following locations in the U.S. state of New York :	1
The station signal could be heard from Vancouver , British Columbia to Vancouver , Washington , DC .	The station signal could be heard from Vancouver , British Columbia to Vancouver , Washington .	1
Here , Miles realizes that he himself caused his father to leave his mother and his three-month-old self to order .	Here , Miles notices that he himself caused his father to leave his mother and his three-month-old self to order .	1
"Batangas is also known for its strong coffee , the special-tasting "" kapeng barako "" ."	"Batangas is also known for its strong coffee , the special "" Kapeng Barako "" ."	1
She spent the first six years of her childhood in Angeles City before moving to Manila .	She spent the first six years of her childhood in Angeles City before moving on to Manila .	1
"The administrative district ( "" správní obvod "" ) of the same name consists of municipal districts Prague 17 and Zličín ."	"The administrative district of the same name ( "" správní obvod "" ) consists of the districts of Prague 17 and Zličín ."	1
Björn Freiberg ( born 28 March 1970 in Isny im Allgäu ) is a former actor , painter , author , translator and German University teacher .	Björn Freiberg ( born March 28 , 1970 in Isny im Allgäu ) is a former actor , painter , author , translator and German university teacher .	1
It is found along the southern Australian coast from Shark Bay in Queensland to Maroochydore in Western Australia , including Tasmania .	Along the southern Australian coast , it is found from Shark Bay in Queensland to Maroochydore in Western Australia , including Tasmania .	1
The Romanesque language , Galician ( Galego ) , which is currently used in Galicia , is closely related to the Portuguese language , mainly spoken in Brazil and Portugal .	The Romance language currently spoken in Galicia , Galician ( Galego ) is closely related to the Portuguese language used mainly in Brazil and Portugal .	1
In order to obtain a biomarker for diagnostics , the sample material must be as easy to handle as possible .	In order to obtain a biomarker for diagnostics , the sample material must be as easy to use as possible .	1
The lyrics were rearranged by the Lebanese singer Majida El Roumi and music was written by Kadim Al Sahir .	The texts were rearranged by the Lebanese singer Majida El Roumi and music by Kadim Al Sahir was written .	1
Ali Şaşal Vural ( born July 10 , 1990 ) is a Turkish football professional who plays at Sivasspor .	Ali Şaşal Vural ( born 10 July 1990 ) , is a professional Turkish football player , who plays for Sivasspor .	1
Mitch Clarke opposed Iaquinta on 24 May 2014 at UFC 173 .	Mitch Clarke faced Iaquinta at UFC 173 on May 24 , 2014 .	1
The hospital had been built in 1852 for 200 patients ... Arthur ( Spencer ) and I were the only consultants , and two assistant doctors completed the staff .	The hospital was built in 1852 for 200 patients ... , Spencer ( Arthur ) and I were the only consultants , and two assistant doctors completed the staff .	1
Kathy Lloyd was born in Carrickfergus , Northern Ireland and grew up in Netherton , Bootle where she attended Warwick Bolam High School .	Born in Carrickfergus , Northern Ireland , Kathy Lloyd grew up in Netherton , Bootle , where she visited Warwick Bolam High School .	1
Taylor grew up in Mount Duneed just outside the coastal town of Torquay in Victoria .	Grown up in Mount Duneed , just outside the coastal town of Torquay in Victoria , Taylor grew up .	1
With the weakening of the Canadian dollar , manufacturing sales and exports rose in November and December 2015 , and employment increased .	With the weakening of the Canadian dollar , manufacturing sales and exports and employment increased in November and December 2015 .	1
These teams are provided by the US army and the US Marine Corps .	These teams are supplied by the US Army and the US Marine Corps .	1
As the date for the executions of the three Quakers - Evangelists , Mary Dyer , Marmaduke Stephenson and William Robinson - 27 October 1659 was set .	The date set for the executions of the three Quaker evangelists , William Robinson , Marmaduke Stephenson and Mary Dyer , was 27 October 1659 .	1
Geraldine Hardy was not the principal in 2011 as he was Principal at Belmont City College and was replaced in 2012 by Trevor Hunter .	In 2011 , Geraldine Hardy was not the director as he was director at Belmont City College and was replaced in 2012 by Trevor Hunter .	1
The Discovery Centre visitor attraction includes Turret House , Tudor Grounds , Sheffield Manor Lodge , Manor Oaks Farm , Manor Cottages and Rhubarb Shed Cafe .	The Discovery Centre visitor attraction includes the Turret house , Tudor grounds , Sheffield Manor Lodge , Manor Oaks Farm , Manor Cottages and Rhubarb Shed Cafe .	1
"It is the second entry in the series , the first being "" Fast Racing League "" released on WiiWare for the Wii in 2011 ."	"It 's the second entry in the series , the first is published "" Fast Racing League "" on WiiWare in 2011 for the Wii ."	1
The Romance language currently spoken in Galicia , Galician ( Galego ) is closely related to the Portuguese language used mainly in Brazil and Portugal .	The Romance language currently spoken in Galicia is closely related to the Portuguese language used mainly in Brazil and Portugal .	1
One of the main advantages of this approach is that routers become very simple . They are just a sensor , pulse reshaper and a transmitter .	One of the main advantages of this approach is that routers become very simple : they are just one sensor , a pulse - reshaper and a station .	1
Bobby Osborne worked with The Osborne Brothers until Mosley 's retirement in 2003 , and then with Sonny and his band , the Rocky Top Express , until 2011 .	Bobby Osborne worked at the Osborne Brothers until Mosley 's retirement in 2003 and then in 2011 with Sonny and his band , the Rocky Top Express .	1
Families come from a variety of Protestant denominations , including Christian , Coptic , Messianic , Jewish , Orthodox , and Roman - Catholic .	Families are drawn from a variety of Protestant denominations including Christian , Coptic , Messianic Jewish , Orthodox , and Roman Catholic .	1
Two miles east of Newton it branches off and travels north through Oblong and then to Robinson .	Two miles east of Newton it branches off and travels to the north through Oblong and then to Robinson .	1
He played in 2007 in Los Angeles Lollapalooza and 2008 at the FuckYeah Festival in Chicago .	He played Lollapalooza in Los Angeles in 2007 , and the FuckYeah Festival in Chicago in 2008 .	1
""" Thanks to the Facebook generation , anyone by simply installing a Selfie can become a Kevin Spacey or a Harvey Winestone "" , he added ."	""" Thanks to the Facebook generation , by simply attaching a selfie , anyone can become a Kevin Spacey or a Harvey Weinstein , "" he added ."	1
The boat has a PHRF racing average handicap of 183 with a high of 198 and low of 180 .	The boat has an average handicap of 183 with a high of 198 and a low of 180 .	1
This was an open tunic and trousers , white shirt and black tie .	This was an open-necked tunic and trousers , white shirt and black tie .	1
Miloslav Mečíř won against John McEnroe at 6 : 0 , 3 -- 6 , 6 - 2 , 6 - 2 in the final .	Miloslav Mečíř won in the final 6 -- 0 , 3 -- 6 , 6 -- 2 , 6 -- 2 against John McEnroe .	1
Orders for prototypes were in December 1930 made with three companies : Renault , Citroën and Brandt .	Orders for prototypes were made in December 1930 with three firms : Renault , Citroën and Brandt .	1
The Moons organist Tom Warmsley uses a single manual Vox Continental ; also , The Moons ' James Edward Bagshaw uses a Vox Continental 300 .	The Moons - organist Tom Warmsley uses a single manual Vox Continental , and James Edward Bagshaw of The Moons uses a Vox Continental 300 .	1
In July 1973 , he was born in Petroupoli , Athens .	He was born in Athens ( Petroupoli ) in July 1973 .	1
Calvert Cliffs Nuclear Power Plant is located on the western shore of Chesapeake Bay at Lusby , as is the Cove Point LNG Terminal .	The Calvert Cliffs Cliffs nuclear power plant is located on the western shore of Chesapeake Bay in Lusby , as is the Cove Point LNG Terminal .	1
"It was accepted that the aboriginal name of the zone was simply "" Güímar "" as the whole menceyato ."	"It was accepted that the Aborigine - name of the zone was simply "" Güímar "" , as the whole Menceyato ."	1
To adjust a piston , the organist must press and hold the desired piston while pulling the desired stops .	To set a piston , the organist must press and hold the desired piston while pulling the desired stops .	1
However , the Russian villain is an interesting and sometimes original threat .	The Russian villain , however , is an interesting and sometimes original menace .	1
And later installed Roque Lopez as president of the provisional government in Santa Barbara town in Iloilo .	And later , Roque Lopez installed himself as president of the provisional government in Santa Barbara town in Iloilo .	1
The Chief Justice was the Chief Justice of the High Commission Territories ( Basutoland , Bechuanaland Protectorate & Swaziland ) . From 1951 the Chief Justices were :	The Chief Justice was the Chief Justice of the High Commission territories ( Swaziland , Bechuanaland Protectorate , Basutoland ) , and from 1951 onwards were Chief Justices :	1
During peak hours , Kentish Town services continue to Bedford .	During peak hours , services from Kentish Town to Bedford will continue .	1
Intravenous therapy is utilized and the urine output is monitored with a catheter in the bladder .	The intravenous therapy is applied and the urine output is monitored with a catheter in the bladder .	1
"In December 2009 , it was announced that Conroy would be recorded as Oliver Jones in the cast of "" The Bold and the Beautiful "" ."	"In December 2009 , it was announced that Conroy would be joining the cast of "" The Bold and the Beautiful "" as Oliver Jones ."	1
Honey bees have three castes : drones , workers , and queens . Drones are male , while workers and queens are female .	Honey bees have three castes : drones , workers and queens , drones are male , workers and queens are women .	1
The trail of Salt Lake City , Utah to Los Angeles was usually restricted by a lack of water to the winter .	The Salt Lake City , Utah to Los Angeles trail was usually restricted by lack of water to winter .	1
Week 1 : The teams have to move from Santa Barbara , California to Venice Beach , California .	Week 1 : Teams have to move from Santa Barbara , California , to Venice Beach , California .	1
He was born in Frederick Dallas Cairns in London , England , UK and died in Melbourne , Australia .	Born in Frederick Dallas Cairns in London , England , UK , he died in Melbourne , Australia .	1
Barry Wagstaff ( born November 26 , 1945 ) was a football professional with Sheffield United , Reading and Rotherham United .	Barry Wagstaff , ( born November 26 , 1945 ) , was a professional footballer with Rotherham United , Reading and Sheffield United .	1
Naa Bolinaa Saaka is a Ghanaian diplomat and a member of the New Patriotic Party of Ghana , which is currently Ghana 's Ambassador to Burkina Faso .	Naa Bolinaa Saaka is a Ghanaian diplomat and a member of the New Patriotic Party of Ghana . He is currently Ghana 's ambassador to Burkina Faso .	1
He then became Deputy Director of the Ayala Corporation 's Strategic Planning Group and Vice President and Chief Legal Counsel of BPI Capital Corporation .	He then became Associate Director of the Strategic Planning Group of Ayala Corporation and Vice President and Chief Legal Counsel of BPI Capital Corporation .	1
In 1742 the last possession of the Genoese in the Mediterranean , the island fortress of Tabarka , was lost to Tunis .	The last possession of the Genoese in the Mediterranean , the island fort of Tabarka , was lost to Tunis in 1742 .	1
Its color may vary from gray to brown with a yellow base .	Its color may vary from gray to brown with a yellow underside .	1
Hidalgo , born in Badajoz , performed for Seville and Celta de Vigo .	Born in Badajoz , Hidalgo played for Seville and Celta de Vigo .	1
Both Phasael and Antipater began their careers under their father , Herod , who was appointed procurator of Judea for the Roman Republic by Julius Caesar .	Both Phasael and Antipater began their career under their father Herod , who was appointed Judea Procurator for the Roman Republic by Julius Caesar .	1
"In October 1923 , Spencer started renting Henry Lamb 's studio in Hampstead where he began work on "" The Resurrection , Cookham "" ."	"In October 1923 , Spencer began renting Henry Lamb 's studio in Hampstead , where he worked on "" The Resurrection , Cookham "" ."	1
Pedro Juan Caballero ( born June 16 , 1981 in Derlis Aníbal Cardozo ) is a Paraguayan football defender .	Pedro Juan Caballero ( born 16 June 1981 , in Derlis Aníbal Cardozo ) is a Paraguayan football defender .	1
Argon is produced industrially by the fractional distillation of liquid air .	Industrially , argon is produced by the fractionated distillation of liquid air .	1
The names of domestic goans are included in the list below , with the name of the team concerned standing in parentheses .	In the list below , names of domestic Goans are included , with the name of the such team in parentheses .	1
Swami Brahmananda ( 1863 -- 1922 ) , whose original name was Rakhal Chandra Ghosh , was son of a zemindar in the Basirhat area .	Swami Brahmananda ( 1863 -- 1922 ) , whose original name was Rakhal Chandra Ghosh , was the son of a cemindary in the Basirhat area .	1
In the final , Nick Lindahl defeated Alexandre Sidorenko ( 6 - 3 , 7 - 6 ) .	Nick Lindahl defeated Alexandre Sidorenko ( 6 -- 3 , 7 -- 6 ) in the final .	1
Melisio Morales ( sometimes Melesio Morales ) ( December 4 , 1838 - May 12 , 1908 ) was a Mexican composer .	Melesio Morales ( sometimes written Melisio Morales ) ( 4 December 1838 - 12 May 1908 ) was a Mexican composer .	1
""" Welcome to my Living Room "" was filmed in August 2005 in Temecula , California , with additional footage that was shot in November 2006 in Sydney , Australia ."	""" Welcome to my Living Room "" was filmed in Temecula , California in August 2005 , with additional footage filmed in Sydney , Australia in November 2006 ."	1
The second section deals with a conversation between the Ogdai and his son , Khan , after the Battle of Samarkand .	The second section deals with a conversation between Ogdai and his son Khan following the battle of Samarkand .	1
"Radhika Rajamani of "" Rediff "" gave 3 out of 5 stars and stated , "" Vishwaroopam "" undoubtedly rests on Kamal Haasan , who is brilliant . """	"Radhika Rajamani of "" Rediff "" gave 3 out of 5 stars and stated "" Vishwaroopam "" is undoubtedly based on Kamal Haasan , who is brilliant ."	1
Fred was the youngest child of the farmers Thomas and Elizabeth Goodwill .	Fred was the youngest child of farmers Thomas and Elizabeth Goodwill .	1
Since 2002 , Scotland A has participated in the Amateur Four Nations competition and travelled to Serbia , the Netherlands and Italy .	Since 2002 , Scotland A has participated in the Amateur Four Nations competition and visited Italy , the Netherlands and Serbia .	1
On January 4 , 2015 , Pope Francis announced that on February 14 , he would appoint Tonga 's Bishop Soane Patita Paini Mafi as Cardinal .	On 4 January 2015 , Pope Francis announced that he would make Tonga 's bishop , Soane Patita Paini Mafi , a cardinal on 14 February .	1
The Greek census of 1951 counted a total of 127 Muslim Albanian Chams in Epirus .	The Greek census of 1951 included a total of 127 Muslim Albanian chams in Epirus .	1
Carew died on 6 November 1620 and was buried in the Antony church on 7 November 1620 .	Carew died on 6 November 1620 and was buried in Antony church on 7 November .	1
"Your character was later killed in the fourth episode of the second season , "" First Down "" ."	"The character was later killed off in the fourth episode of the second season , "" First Down "" ."	1
""" Frog Legs Rag "" is a classic cardboard composed by James Scott and published in December 1906 by John Stillwell ."	""" Frog Legs Rag "" is a classic rag composed by James Scott and published by John Stillwell Stark in December 1906 ."	1
Leading Creek is located at ( 38.998829 , -82.057204 ) , along the Ohio River at the mouth of Middleport .	Leading Creek is at ( 38.998829 , -82.057204 ) , along the Ohio River at the mouth of the Middleport .	1
Tătarca river is a tributary of the Cârlibaba River in Romania .	The Tătarca River is a tributary of the Cârlibaba River in Romania .	1
He had been in the state playing for New Town but in 1925 moved to Victoria and lined up for Melbourne .	He had been in the state playing for New Town , but moved to Victoria in 1925 and set up for Melbourne .	1
Statistically speaking , Halifax is the 204th largest community in the Commonwealth in terms of population , and 186th in terms of population density .	Statistically , Halifax is the Commonwealth 's 204th largest community in terms of population and 186th in terms of population density .	1
He received official Mongolian recognition as the ruler of Burma in March 1298 .	In March 1298 , he received official Mongolian recognition as the ruler of Burma .	1
The nest is generally a flat cup , but can be deep with a deepening for the eggs .	The nest is generally a flat cup but can be deep with a depression for the eggs .	1
Then the image of formula _ 31 is not real-valued , but nevertheless it is a subset of formula _ 1085 Thus , the character of the representation is real .	Then the image of Formula 31 is not really valuable , but nevertheless it is a subset of Formula 1085 , so the character of the representation is real .	1
It was also recorded by the Royal Canadians and His Guy Lombardo orchestra and the vocal group The Three Suns in the United States .	It was also accepted by the Royal Canadians and his Guy Lombardo Orchestra and the vocal group The Three Suns in the United States .	1
Fernando Verdasco defeated Marcel Granollers , 6 -- 4 , 3 - 6 , 6 - 3 .	Fernando Verdasco defeated Marcel Granollers , 6 -- 4 , 3 -- 6 , 6 -- 3 .	1
36.4 % were of Finnish , 10.2 % Swedish , 9.2 % German , 7.1 % Italian and 5.4 % Scottish ancestry according to Census 2000 .	According to the 2000 census , 36.4 % of Finnish , 10.2 % Swedish , 9.2 % were German , 7.1 % Italian and 5.4 % Scottish origin .	1
In 1855 , the Whig Party and the Anti-Nebraska Party merged into the Republican Party in New York .	In 1855 , the Whig Party and the Anti-Nebraska Party merged in New York to form the Republican Party .	1
The music was composed by K. Raghavan and the lyrics by Swathi Thirunal and Edasseri were written .	The music was composed by K. Raghavan and lyrics was written by Swathi Thirunal and Edasseri .	1
Kingsville is bordered by the renovated Jericho Farm museum , Jerusalem Mill Village , and the restored Jericho Covered Bridge on the banks of the Little Gunpowder Falls .	Kingsville is bordered by the renovated Jericho Farm Museum , the Jerusalem Mill Village and the restored Jericho Covered Bridge on the shores of Little Gunpowder Falls .	1
With the weakening of the Canadian dollar , manufacturing sales and exports rose in November and December 2015 , and employment increased .	In November and December 2015 , with the weakening in the Canadian dollar , manufacturing sales and exports increased and employment rose .	1
The circulatory anastomosis is further divided into arterial and venous anastomosis .	Circulatory anastomosis is further divided into arterial and venous anastomosis .	1
"Two singles , "" Lips to Find You "" and "" Love Me Down Easy "" , were released ."	"The two singles "" Lips to Find You "" and "" Love Me Down Easy "" were released ."	1
The Bega River is a tributary of the Fădimac in Romania .	The Bega River is a tributary of the Fădimac River in Romania .	1
He later joined the 25th Regiment of Foot , 8th Husaren , and ended his military career in 1865 with the rank of Major in the 11th Husaren .	He later joined the 25th Regiment of Foot , 8th Hussars and ended his military career , in 1865 , with the rank of major in the 11th Hussars .	1
Chandos Leigh , 1st Baron Leigh ( June 27 , 1791 - September 27 , 1850 ) was a British poet and landowner .	Chandos Leigh , 1st Baron Leigh ( 27 June 1791 -- 27 September 1850 ) was a minor landowner and British poet .	1
Cornelis van Cleve painted predominantly religious paintings and to a smaller extent mythological scenes and portraits .	Cornelis van Cleve painted predominantly religious paintings and to a lesser extent mythological scenes and portraits .	1
Paralepetopsis tunnicliffae is a sea snail species , a true limpet , a marine gastropod mollusk in the Neolepetopsidae family , one of the families of true limpets .	Paralepetopsis tunnicliffae is a species of sea snail , a true limpet , a marine gastropod mollusk in the family Neolepetopsidae , one of the families of true limpets .	1
Healey played the role in series eight in August 2012 and left the role once again , on 27 September 2012 .	Healey played the role in series production in August 2012 and left the role again on September 27 , 2012 .	1
The following is a table of the nominative case of the singular and plural second person in many languages , including their respectful variants ( if exists ) :	The following is a table of the nominative case of the singular and plural second person in many languages , including their respectful variants ( if any ) :	1
On April 30 , 1950 , the Las Vegas Air Force Base was renamed Nellis Air Force Base in Nevada to his honor .	On April 30 , 1950 , the Las Vegas Air Force Base in Nevada was renamed Nellis Air Force Base in his honor .	1
Currently he lives in New York and is a member of MJ12 , an instrumental group based in NYC .	He currently lives in NYC and is a member of MJ12 , an instrumental group based in New York .	1
There is a juice shop which provides fresh juice for all .	There is a Juice Shop , Which Provides all fresh juice .	1
The figures of Christ and the young woman are depicted framed by the distorting Byzantine columns in the column of a round temple .	The figures of Christ and the young woman are depicted framed by the twisting Byzantine columns in the portico of a round temple .	1
Professor Roman 's books have been translated into Portuguese , French , Korean , Chinese , Bulgarian , Czech , Polish , Russian and Spanish .	Professor Roman ' s books have been translated into Portuguese , French , Korean , Chinese , Bulgarian , Czech , Polish , Russian and Spanish .	1
He was elected as a Chairman of Zilla Parishad ( District Pnachayat ) of Kolhapur in 2012 as an Indian National Congress candidate .	He was elected Chairman of Zilla Parishad ( Pnachayat District ) of Kolhapur in 2012 as a candidate of the Indian National Congress .	1
In the same year he played in the UEFA Champions League qualification against HJK Helsinki and Celtic Glasgow and later in UEFA Cup against Dinamo Zagreb .	In the same year he played in the UEFA Champions League - Qualification against HJK Helsinki and Celtic Glasgow and later in the UEFA Cup against Dinamo Zagreb .	1
Pre-modern ( 18th-century ) elements are often the Korean pronunciation of their Japanese equivalents , e.g .	Pre-modern ( 18th-century ) elements often are the Korean pronunciation of their Japanese equivalents , e.g. ,	1
There are shorts in the Kirkcudbrightshire East Scotland and a few McGirrs listed , but the name McGirr is much more prominent in Scotland than in Ireland .	There are Shorts listed in Kirkcudbrightshire east Scotland and a few McGirrs ; however , the McGirr name is far more prominent in Scotland than in Ireland .	1
"During "" latent infections "" there is a minimal to no expression of the viral genome infected ."	"During "" latent infections "" there is minimal to no expression of infected viral genome ."	1
Since 1977 , LAGOS has created more than two million pieces . Steven Lagos estimates that he has made 10,000 pieces and 400 to 500 new designs each year .	Since 1977 LAGOS has created more than two million pieces , and Steven Lagos estimates that every year he has produced 10,000 pieces and 400 to 500 new designs .	1
The border section of The Lessos -- Uganda is funded jointly by the Kenyan Government and JICA .	The Lessos -- Uganda border section is jointly funded by the government of Kenya and JICA .	1
"The administrative district of the same name ( "" správní obvod "" ) consists of municipalities Prague 17 and Zličín ."	"The administrative district ( "" správní obvod "" ) of the same name consists of municipal districts Prague 17 and Zličín ."	1
It was produced by Julian Emery , with additional production by Jim Irvin , Dominic Craik and Larry Hibbitt , and mixes by Cenzo Townshend and Adam Noble .	It was produced by Julian Emery , with additional productions of Jim Irvin , Dominic Craik and Larry Hibbitt , and mixes by Cenzo Townshend and Adam Noble .	1
The 48th Helicopter Squadron was formed at Niš airport in May 1968 as part of 119th Transport Helicopter Regiment .	The 48th helicopter squadron was formed in May 1968 as part of the 119th transport helicopter - Regiments at Niš Airport .	1
"The historical climate concept and the modern concept are derived from the related term "" climata "" ."	"The historical concept of climate and the modern term are derived from the related concept of "" climata "" ."	1
This research has taken him frequently to South Africa , where he focuses on the Royal Bafokeng Nation as well as Brazil and Jamaica .	This research has frequently led him to South Africa , where he concentrates on the Royal Bafokeng Nation , as well as Brazil and Jamaica .	1
"To underscore this view , it is customary to say that the "" operations are "" or "" applied "" , rather than "" evaluated "" ."	"To underscore this view , it is customary to say that the operations are "" executed "" or "" applied "" , rather than "" evaluated "" ."	1
"Giles ' gothic novel , "" Playing in Traffic "" , is an epic story about a boy trying to help a third girl ."	"Giles ' ; Gothic - Roman "" Playing in Traffic "" is an epic story about a boy who is trying to help a third girl ."	1
Lee is expected to face Edson Barboza on April 21 , 2018 at UFC Fight Night 128 .	On April 21 , 2018 , Edson Barboza is expected to meet at UFC Fight Night 128 .	1
The elevation of the island has , and it is a shoreline of length .	The elevation of the island has , and it is a coastline of length .	1
H02 is a regional road ( H-Highway ) in Lviv Oblast and Ternopil Oblast , Ukraine . It runs west-east and connects Ternopil with Lviv .	H02 is a regional road ( H-Highway ) in Lviv - Oblast and Ternopil - Oblast , Ukraine , which runs westway and connects Ternopil with Lviv .	1
The Wine Museum of Torgiano ( Umbria , Italy ) is a specialized museum , private and completely dedicated to the culture of wine .	The Wine Museum of Torgiano ( Umbria , Italy ) is a specialized museum dedicated to the private and whole wine culture .	1
Later he took local councils and became the most rulers of the north .	Later he took local councils there and became most of the rulers of the north .	1
2011 Statue of Ma.Po.Si unveiled in Tyagaraya Nagar ( T. Nagar , Chennai )	Statue of Ma.Po.Si in 2011 in Tyagaraya Nagar ( T. Nagar , Chennai )	1
Moreover , many Angika speakers have emigrated to the Persian Gulf , the United States , Canada , the United Kingdom and other countries .	Moreover , many Angika speakers in the Persian Gulf have emigrated to the United Kingdom , the United States , Canada , and other countries .	1
