source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
The younger brother of Tim Tim  Tod Leiweke  is currently Chief Operating Officer of the National Football League since 2015,Tim 's younger brother  Tod Leiweke  is currently the chief operating officer of the National Football League since 2015,Tim Tim Tod Leiweke's younger brother is now the Chief Operating Officer of the NFL since 2015,0.33057129676705455,0.7027027027027027,0.4,0.7033531438703827,0.8947368421052632,0.9376371502876282
Foley worked with  among others  Gurf Morlix  Townes Van Zandt  Guy Schwartz  Billy Block  and Calvin Russell,Foley worked together with Calvin Russell  Townes Van Zandt  Gurf Morlix  Billy Block and Guy Schwartz  amongst others,Foley collaborated with numerous artists including Gurf Morlix  Townes Van Zandt  Guy Schwartz  Billy Block  and Calvin Russell,0.1278147134735543,0.4444444444444444,0.33333333333333337,0.340890395006865,1.0,0.8590475916862488
He was selected by the Philadelphia 76ers in the 7th round ( 77th pick in total  of the NBA Draft 1967,He was selected by the Philadelphia 76ers in the 7th round ( 77th pick overall  of the 1967 NBA Draft,He was chosen by the Philadelphia 76ers in the 7th round (77th overall pick) during the NBA Draft 1967,0.4333685580217133,0.7894736842105263,0.4782608695652174,0.5221115564409298,0.95,0.9851351380348206
In July 2011  responsibility for the Werris Creek to North Star route from the Country Rail Infrastructure Authority was transferred to ARTC,In July 2011  responsibility for the Werris Creek to North Star line was transferred from the Country Rail Infrastructure Authority to the ARTC,"In July 2011, the responsibility for the Werris Creek to North Star route was handed over from the Country Rail Infrastructure Authority to ARTC",0.5741865870062566,0.851063829787234,0.21739130434782605,0.41582381390973533,1.0434782608695652,0.9785666465759277
Capt Wally Dobchuk  the first officer  Michael McCrae  and maintenance engineer Sebastian Trudel were awarded by the Aviation Week for their heroism,Capt  Wally Dobchuk  first officer Michael McCrae and maintenance engineer Sebastian Trudel were honoured for their heroism by Aviation Week,"Wally Dobchuk, the first officer, Michael McCrae, and maintenance engineer Sebastian Trudel received awards for their heroism from Aviation Week.",0.26529518334824453,0.8000000000000002,0.5357142857142857,0.7454769370882688,1.0,0.9264415502548218
This creates generally warmer nights through the colder season,This generally creates warmer nights through the colder season,This results in cooler nights during the winter months,0.03155984539112946,0.3333333333333333,0.8,0.9684401546088706,1.0,0.8066794872283936
Regardless of quick sorrow  he was known for his spiritual understanding and discipline,He was known for his spiritual understanding and discipline  regardless of his sorrow,"Regardless of brief sadness, he was renowned for his spiritual insight and self-discipline",0.11685792587573332,0.5185185185185186,0.5555555555555556,0.8831420741242667,1.0,0.825741171836853
Moreover  many Angika speakers have emigrated to the Persian Gulf  the United Kingdom  the United States  Canada and other countries,Moreover  many Angika speakers in the Persian Gulf have emigrated to the United Kingdom  the United States  Canada  and other countries,"Many Angika speakers have moved to the Persian Gulf, the UK, the US, Canada, and other places.",0.07829007079153286,0.5789473684210527,0.6086956521739131,0.7966102581079078,0.8095238095238095,0.8797614574432373
The district 's linguistic composition is 94.94 % Swedish and 5.06 % Finnish,The district 's linguistic makeup is 94.94 % Swedish  and 5.06 % Finnish,The district's linguistic makeup consists of 94. 94% Swedish and 5. 06% Finnish,0.051424016050282635,0.888888888888889,0.75,0.958684484088937,1.0,0.9744299650192261
The corps was first formed in 1945 as the 137th rifle corps and became the 43rd Gun Corps ( Second Formation  in 1955,The corps was first formed as the 137th Rifle Corps in late 1945 and became the 43rd Rifle Corps ( Second Formation  in 1955,The corps was initially established in 1945 as the 137th Rifle Corps and later transformed into the 43rd Gun Corps (Second Formation) in 1955,0.2517269569783253,0.6808510638297872,0.52,0.5348947464644953,1.0,0.9781360030174255
Another series was played in Havana between the Cincinnati Reds and the Boston Red Sox,Another series was played in Havana between Boston Red Sox and Cincinnati Reds,Another game took place in Havana between the Cincinnati Reds and the Boston Red Sox,0.13217947626377288,0.5,0.3529411764705882,0.2833741624717293,1.1538461538461537,0.9023922681808472
The original team was produced by the writer Sal Buscema and artist Roy Thomas in `` The Avengers '' # 71 ( December 1969,The original team was created by writer Sal Buscema and artist Roy Thomas in `` The Avengers '' # 71 ( December 1969,"The original team was created by Sal Buscema and Roy Thomas in ""The Avengers"" issue 71 (December 1969)",0.311705215183902,0.918918918918919,0.5714285714285714,0.8136468127558785,0.782608695652174,0.9216575622558594
For their performances in the game  quarterback P. J. Williams and defensive back Jameis Winston were named the game 's most valuable players,Quarterback P. J. Williams and Defensive Back Jameis Winston were named the most valuable players of the game for their performances in the game,"For their actions during the game, quarterback P. J. Williams and defensive back Jameis Winston were declared the game's top performers.",0.4190039312666538,0.5652173913043478,0.5357142857142857,0.5605608081466493,0.875,0.8500012159347534
He received his chance by Brighton Manager Dan Kirkwood and soon established himself in the Brighton attack alongside Charlie Webb,He was given his chance by Brighton manager  Dan Kirkwood and soon established himself in the Brighton attack alongside Charlie Webb,He got his chance with Brighton Manager Dan Kirkwood and quickly became part of their attack along with Charlie Webb,0.22979089497880623,0.5365853658536585,0.5925925925925926,0.7584274738984026,0.9523809523809523,0.9557967185974121
A rich heritage of historic structures and architectural styles can be found in the residential area along Norwich Street,A rich heritage of historic structures and architectural styles can be found in the residential district along Norwich Street,A rich history of historic buildings and architectural styles can be seen in the residential area along Norwich Street,0.35634778385454646,0.7894736842105263,0.2727272727272727,0.43896899359674124,1.0,0.9407700896263123
""" Tuscumbia "" was sold at auction at Mound City to W. K. Adams on 29 November 1865",""" Tuscumbia "" was sold on November 29  1865 at an auction in Mound City to W. K. Adams","""Tuscumbia"" was sold at auction at Mound City to W. K. Adams on 29 November 1865",0.3231203125477008,0.6666666666666667,0.17647058823529416,0.17874409431222316,0.8421052631578947,1.000000238418579
At the 13th Telecine Awards  it got Anupam Roy the Special Jury Award for acting  and Parambrata Chatterjee  the Best Lyricist Award,At the 13th Telecine Awards  Anupam Roy received the Best Lyricist Award for Parambrata Chatterjee and the Special Jury Award for Acting,"At the 13th Telecine Awards, Anupam Roy received the Special Jury Award for acting, and Parambrata Chatterjee won the Best Lyricist Award.",0.4544489097785626,0.6818181818181818,0.375,0.6047644758318005,1.0,0.9594148397445679
This model is based on the social-cognitive framework of Bandura ( 1986  and Goffman 's work on the management of identity,This model is based on Bandura 's ( 1986  social-cognitive framework and Goffman 's work on the management of identity,This model is grounded in Bandura's social-cognitive framework and Goffman's research on managing identities.,0.08049325140485176,0.7567567567567567,0.72,0.941352939015733,0.7,0.9289674758911133
The name Edith has four name days  14 May in Estonia  31 October in Sweden  5 July in Latvia and 16 September in France,The name Edith has four name days  May 14 in Estonia  October 31 in Sweden  July 5 in Latvia  and September 16 in France,"Edith has four name days on 14 May in Estonia, 31 October in Sweden, 5 July in Latvia, and 16 September in France",0.21788954567636007,0.7659574468085107,0.33333333333333337,0.5588729254789255,0.9583333333333334,0.9864197969436646
The library formed out of the personal libraries of renowned turkologists consists of more than 30 thousand books,The library  consisting of the personal libraries of renowned turkologists  consists of more than 30 thousand books,"The library emerged from the private collections of prominent Turkish scholars, housing over 30, 000 volumes",0.029060356336435146,0.30303030303030304,0.8888888888888888,0.9727003216475385,0.9411764705882353,0.7306958436965942
Many provinces and states organize regional and provincial championship tournaments  and the highest age groups in Canada and USA also participate in national championships,Many provinces and states organize regional and provincial championship tournaments  and the highest age groups in Canada and the USA also participate in national championships,"Many provinces and states host regional and state-level tournaments, with the top age divisions in Canada and the United States participating in national championships.",0.23352648136133092,0.68,0.6551724137931034,0.8129777036444681,0.96,0.931736409664154
It was formed in 1998 by Astrid M.  Robert N. and Olaf K,It was formed by Olaf K.  Robert N. and Astrid M. in 1998,It was established in 1998 by Astrid M.  Robert N.  and Olaf K,0.13380161378318955,0.46153846153846156,0.1428571428571429,0.2089334928245642,1.0,0.9351715445518494
In the early days  family life was long  water and firewood had to be brought by hard,Family life was long in the early days  Both water and firewood had to be brought from hard,"In the earlier times, family life lasted longer than it does today. Water and firewood were obtained through strenuous effort.",0.07005082462127948,0.2631578947368421,0.7666666666666666,0.9299491753787206,1.1111111111111112,0.8617674112319946
He was trained in Dresden  later until 1865 in Leipzig  and after a short stay in Weimar went to New York with Franz Liszt in 1869,He was educated in Dresden  and later in Leipzig until 1865  and after a short residence in Weimar with Franz Liszt went to New York in 1869,He studied in Dresden until 1865 in Leipzig before spending time in Weimar and then moved to New York with Franz Liszt in 1869,0.0936923601163254,0.47058823529411764,0.48275862068965514,0.5868694825337089,0.8888888888888888,0.9523313045501709
Bruno Caloi died in 1955  and the company was directed by his son Guido until 1999,In 1955  Bruno Caloi died and the company was managed until 1999 by his son Guido,Bruno Caloi passed away in 1955  and the firm was managed by his son Guido from 1955 until 1999,0.22152015777624515,0.5714285714285714,0.38095238095238093,0.6924738302978566,1.1875,0.8656827807426453
Many religious groups have separate programs for different age levels within scouting  and some offer different programs or emblems for boys and girls,Many religious groups have different programs for different age groups within Scouting  and some offer different programs or emblems for boys and girls,"Many religious organizations provide distinct programs for various age groups in scouting, offering additional options for both boys and girls.",0.036103989743080295,0.5581395348837209,0.7333333333333334,0.9664014517121171,0.8695652173913043,0.9364356398582458
The series is moderated by Linda Blair and narrated by Zelda Rubinstein,The series is hosted by Linda Blair  and narrated by Zelda Rubinstein,The series is moderated by Linda Blair and narrated by Zelda Rubinstein,0.7348889200874658,0.9166666666666666,0.0,0.0,1.0,1.0
She tries to resume her relationship with Michael just to discover that he has married Tracey Bregman ( Lauren Fenmore,She tries to resume her relationship with Michael  only to discover he has married Lauren Fenmore ( Tracey Bregman,She attempts to rekindle her connection with Michael but finds out he's already married to Tracey Bregman (Lauren Fenmore),0.037296611242667116,0.4736842105263158,0.7241379310344828,0.9646156054093692,1.0,0.9684100151062012
Bergamo railway station is connected to Milan  Treviglio  Cremona  Lecco  Brescia and Monza with regional trains operated by Trenord,Bergamo railway station is connected with regional trains operated by Trenord to Milan  Treviglio  Cremona  Lecco  Brescia and Monza,"The Bergamo railway station is linked to Milan, Treviso, Cremona, Leghorn, Brescia, and Monza via regional trains managed by Trenord",0.1835554260049945,0.5128205128205129,0.6071428571428572,0.8164445739950055,1.0526315789473684,0.9412949085235596
The Mach number is used to evaluate whether the incompressibility can be included  otherwise the effects of compressibility must be accepted,The Mach number is used to evaluate whether the incompressibility can be included  otherwise the effects of compressibility must be assumed,"The Mach number assesses if incompressibility can be considered; otherwise, compressibility's impacts must be accounted for.",0.08511082763992306,0.5263157894736842,0.7307692307692308,0.9148891723600769,0.7619047619047619,0.927907407283783
The light brown irregular lines are composed of dorsolateral and ventrolateral spots,The light brown irregular lines are composed of dorsolateral and ventrolateral patches,The light brown irregular lines consist of dorsolateral and ventrolateral spots,0.5366551979187751,0.7826086956521738,0.23076923076923073,0.3592882401758386,0.9166666666666666,0.9932677745819092
Kerwin Moore would see action in 24 games for the Athletics that fall  and was traded to the Florida Marlins after the season in exchange for Abbott,Kerwin Moore saw action in 24 games for the athletics that fall  and was traded to the Florida - Marlins after the season in exchange for Abbott,Kerwin Moore played in 24 games for the Athletics during that season and was sent to the Florida Marlins afterward in return for Abbott.,0.2757207777268792,0.7199999999999999,0.48275862068965514,0.6816250695164265,0.8888888888888888,0.8879985809326172
On 3 August 2015  Parmele was signed by the Cleveland Browns and was dismissed by the team on 31 August 2015,Parmele was signed by the Cleveland Browns on August 3  2015  On August 31  2015  he was released by the team,"On 3 August 2015, Parmele joined the Cleveland Browns but was released by the team on 31 August 2015",0.2713165861258536,0.45,0.368421052631579,0.585095293357333,0.9047619047619048,0.9071357250213623
"In 2006  Romania produced a total of 62 TWh of electricity with an installed capacity of 17,360 MW in thermal  hydroelectric and nuclear power plants","In 2006 Romania produced a total of 62 TWh of electricity having an installed capacity of 17,360 MW in nuclear  hydro and thermal power plants","In 2006, Romania generated a total of 62 terawatt-hours of electricity using thermal, hydroelectric, and nuclear power plants with an installed capacity of 17,360 megawatts.",0.29486296661855094,0.5660377358490566,0.4482758620689655,0.5892732451682019,1.0,0.9087426662445068
This can occur due to autosomal dominant diseases such as hereditary hemorrhagic telangiectasia,Can occur due to autosomal dominant diseases  such as hereditary hemorrhagic telangiectasia,This situation arises from autosomal dominant conditions like hereditary hemorrhagic telangiectasia,0.10711744441669745,0.43478260869565216,0.6666666666666667,0.8976296477180491,0.9166666666666666,0.959291398525238
Prenatal hormones  especially glucocorticoids such as cortisol  are essential for Adrenal development of organs  particularly for the maturation of the lungs,Prenatal hormones  especially glucocorticoids such as cortisol  are essential for the development of the adrenal organs  particularly for the maturation of the lungs,"Prenatal hormones, notably glucocorticoids like cortisol, are crucial for adrenal organ development, especially aiding lung maturation.",0.012429776490924143,0.46153846153846156,0.7857142857142857,0.9749533221697881,0.6956521739130435,0.9628438353538513
The River Mouca ( or Moca River  is a tributary of the Salcia River in Romania,The Mouca River ( or Moca River  is a tributary of the Salcia River in Romania,The River Mouca (also known as the Moca River) is a tributary of the Salcia River in Romania,0.4938413945711103,0.7878787878787877,0.3529411764705882,0.46010043150131263,1.125,0.9947498440742493
Jossie de Guzman  also known as Josie de Guzman  is an American actress and singer of Puerto Rican descent  known primarily for her work in theatre,Jossie de Guzman  also known as Josie de Guzman  is an American actress and singer of Puerto Rican descent  best known for work in the theatre,"Jossie de Guzman, also known as Josie de Guzman, is an American actress and singer of Puerto Rican heritage, famous for her theater work.",0.4721001028256397,0.8,0.3928571428571429,0.5121501657219034,0.9230769230769231,0.9723646640777588
""" Bonne Citoyenne "" had the misfortune to be damaged in a storm and to become separated from the rest of the French squadron",""" Bonne Citoyenne "" had the misfortune to be damaged in a storm and to be separated from the rest of the French squadron","""Bonne Citoyenne"" suffered damage during a storm and got lost from the rest of the French squadron.",0.2375930665129381,0.6666666666666667,0.7142857142857143,0.7624069334870619,0.7083333333333334,0.9205535650253296
He was appointed on October 14  1917 in Fort Des Moines  first lieutenant  and weeks later a West Medford married native Madeline Mabray Kountze,He was commissioned first lieutenant on October 14  1917 at Fort Des Moines  and weeks later married a West Medford native  Madeline Mabray Kountze,"He was appointed on October 14, 1917, as a first lieutenant in Fort Des Moines and shortly thereafter, he wedded Madeline Mabray Kountze, a West Medford native.",0.1760928267911618,0.5490196078431373,0.46875,0.7010101555214041,1.125,0.936672031879425
"The Riemann Zeta function is defined by the absolutely convergent infinite row for reelle "" s "" with complex part greater than 1","The Riemann zeta function is defined for real "" s "" with complex part greater than 1  by the absolutely convergent infinite series","The Riemann Zeta function is defined by the sum of an absolutely convergent series for real numbers ""s"" with complex parts greater than 1",0.3285064106306434,0.6666666666666666,0.48275862068965514,0.6057697778707823,1.0434782608695652,0.8364648818969727
Luk or Loke is the Cantonese romanization of several ( but not all  Chinese surnames that are romanized as Lu in Mandarin,Luk or Loke is the Cantonese romanization of several ( but not all  Chinese surnames  which are romanized as Lu in Mandarin,"Luk or Loke represents several (but not all) Chinese surnames romanized as Lu in Mandarin, though they're not universally used.",0.1838063849674274,0.6666666666666666,0.6333333333333333,0.8161936150325726,0.9090909090909091,0.8918122053146362
Paavo Mikkonen ( born 25 January 1942  is a Finnish former sports shooter,Paavo Mikkonen ( born January 25  1942  is a former Finnish sports contactor,"Paavo Mikkonen (born on January 25, 1942) is a retired Finnish sports shooter",0.0591460168684858,0.8,0.5555555555555556,0.9388461942309898,1.0,0.9906642436981201
49.9 % were male and 50.1 % were female,49.9 % were male and 50.1 % female,"49.9% were males, while 50.1% were females.",0.028634401465295497,0.823529411764706,0.9166666666666666,0.9704808709460969,0.875,0.9539862275123596
On the album charts  the album peaked at number 1 in Norway and number 16 in Sweden,On the album charts the album reached number 1 in Norway and number 16 in Sweden,"On the album chart, the album reached number 1 in Norway and number 16 in Sweden",0.8153551038173115,1.0,0.33333333333333337,0.3974731192587073,1.0,0.9633201360702515
The Thirteen Colonies of the original United States were all former British possessions  and Anglo culture became a major foundation for American folk and popular music,The thirteen colonies of the original United States were all former British possessions  and Anglo culture became an important foundation for American folk music and popular music,The Thirteen Colonies of the original United States were all former British colonies and Anglo culture formed an important basis for American folk and popular music.,0.5573873356344679,0.8679245283018868,0.3793103448275862,0.3819312286943103,0.9629629629629629,0.9579071402549744
Data Definition Facility provides a persistent for semantic artifacts such as collections and indexes in XQuery or JSONiq programs,The Data Definition Facility provides a persistent function for semantic artefacts such as collections and indexes in XQuery or JSONiq programs,Data Definition Facility offers persistence for semantic artifacts like collections and indexes in XQuery or JSONiq scripts,0.364774745131675,0.6842105263157895,0.4347826086956522,0.5533320126335938,0.8095238095238095,0.9670480489730835
For Grenville  his grandson  Edward  was elected to the 11th Parliament of Upper Canada,His grandson  Edward  was elected to the 11th Parliament of Upper Canada for Grenville,"For Grenville, his grandson Edward was elected to the 11th Parliament of Upper Canada",0.855526185871245,0.8571428571428571,0.1333333333333333,0.14447381412875504,1.0,0.9986158013343811
Tony and Len Goodman appear along with Mary Murphy in an infomercial for the Core Rhythms workout system,Along with Mary Murphy  Tony and Len Goodman are released in an infomercial for the Core Rhythms Workout System,Tony and Len Goodman co-starred with Mary Murphy in an advertisement promoting the Core Rhythms fitness program,0.254561245937473,0.4864864864864865,0.4782608695652174,0.5950230724092171,0.8947368421052632,0.8960970640182495
Conservatives argued that elected politicians should be trusted instead,The conservatives argued that elected politicians should instead be trusted,Conservatives believed that elected officials should be trusted.,0.05752300429522425,0.6666666666666665,0.5833333333333333,0.9224849789456849,0.8,0.8968474864959717
Sir Charles Waldstein  from 1918 Sir Charles Walston ( 30 March 1856 - 21 March 1927  was an Anglo-American archaeologist,Sir Charles Waldstein  from 1918 Sir Charles Walston ( March 30  1856 -- March 21  1927  was an Anglo-American archaeologist,"Sir Charles Waldstein, born on 30 March 1856 to 21 March 1927, was an Anglo-American archaeologist.",0.07089833493350489,0.6666666666666667,0.6086956521739131,0.8997346131873671,0.8,0.8806668519973755
He also appeared in 53 games for the Piedmont League ( Greensboro Patriots  with a 26 - 19 record over the course of the seasons 1928 and 1929,He also appeared in 53 games for the Piedmont League ( Greensboro Patriots  with a 26 -- 19 record over the course of the 1928 and 1929 seasons,He played in 53 games for the Piedmont League (Greensboro Patriots) with a 26-19 record during the seasons of 1928 and 1929,0.2895178369995073,0.8163265306122449,0.4838709677419355,0.7027549041140033,0.7857142857142857,0.9840399026870728
The encounters between teachers and other expats in Bogotá were continued in 2001  before a touring team from Panamá spent a week in the Colombian capital in May of that year,Matches between teachers and other expats in Bogotá continued in 2001  before in May that year a touring team from Panamá spent a week in the Colombian capital,Encounters between teachers and others in Bogotá continued in 2001 before a Panama team stayed for a week in the city that month,0.30658980400491875,0.6274509803921569,0.5625,0.7202043182850293,0.8214285714285714,0.9233185052871704
Guntakal railway station is classified in the Venkatagiri division as D railway station,"Guntakal railway station is classified as a "" D -- category "" station in the Venkatagiri railway division",Guntakal railway station falls under the Venkatagiri division and is designated as a D railway station,0.0903551355331234,0.5161290322580646,0.4375,0.8540864444908698,0.8888888888888888,0.9667525291442871
The river is wide and the river is deep  Alleluia,The river is deep and the wide river  Alleluia,The river is vast and profound  Hallelujah,0.13201355840223275,0.5,0.6,0.8855603637537245,0.7777777777777778,0.537596583366394
Cerljen was also the first delegate from Sweden at the international final since 2006 when Josephine Alhanko placed in the Top 20,Since 2006  when Josephine Alhanko placed in the top 20  Cerljen was also the first delegate from Sweden to the international finals,Cerljen was also the first Swedish delegate at the international finals since 2006 when Josephine Alhanko reached the top 20.,0.4105461377536363,0.4285714285714286,0.41666666666666663,0.5894538622463636,0.9090909090909091,0.9635187983512878
"In 2008  McMichael 's memoirs were published under the title "" LEADERSHIP  Achieving life - Success from within ""","In 2008  McMichael 's memoirs were published under the title "" LEADERSHIP  Achieving Life-Changing Success From Within ""","In 2008, McMichael's memoirs were released with the title ""Leadership: Achieving Life - Success from Within""",0.04272630563039808,0.8484848484848485,0.5833333333333333,0.7502101700131546,0.8888888888888888,0.9810897707939148
A delicate teddy bear - similar creature  she looks harmless  but the fabulous talents of her Ursine Race called Spreens can provide a secret,A delicate teddy bear like creature  she looks harmless  but the fabulous talents of her ursine race called Spreens can provide a secret,A delicate teddy bear - resembling an innocent creature - yet the talented Ursine Race known as Spreens can offer a hidden secret,0.15415064977510756,0.5909090909090909,0.625,0.7925902621017822,1.0,0.8700307607650757
It is located in the eastern end of Montgomery County and borders south to the city of Amsterdam  which is it,It is located in the eastern end of Montgomery County and borders south of the City of Amsterdam  which it is,"It's situated in the eastern part of Montgomery County and touches south towards the city of Amsterdam, which is it.",0.22500095738124412,0.7142857142857143,0.5416666666666667,0.7673610908384706,0.9523809523809523,0.9427376985549927
He was born in the village of Segutiet  province of Rift Valley  in the former district of Bomet  Kenya,He was born in Segutiet village  Rift Valley Province  in the former Bomet District of Kenya,He was born in the village of Segutiet  Rift Valley province  in the district of Bomet  Kenya,0.4213287322556836,0.787878787878788,0.06666666666666665,0.4279587683459094,1.0625,0.9962617754936218
In 2014  founding member of 15 years Dan McGruer left the band and was replaced by Devin Abrams,In 2014  Dan McGruer  a founding member  left the band for 15 years and was replaced by Devin Abrams,"In 2014, founding member Dan McGruer stepped down from the band and was succeeded by Devin Abrams",0.09419820040422772,0.6111111111111113,0.4782608695652174,0.756999956538398,0.8947368421052632,0.946740448474884
Original members of the NYL include  Fresno  Roosevelt  Merced  Visalia  Madera  Hanford and Edison,Original members of the NYL are  Fresno  Roosevelt  Merced  Visalia  Madera  Hanford and Edison,"Original members of the NYL were Fresno, Roosevelt, Merced, Visalia, Madera, Hanford, and Edison",0.30576902884505114,0.9285714285714286,0.6666666666666667,0.6942309711549488,1.0,0.9654434323310852
A small modular reactor concept has been designed  but the large design is still being conceptualized,A small modular reactor concept has been designed  but the big design is still being conceptualized,"A small modular reactor concept has been devised, yet the large-scale design remains under development.",0.3986272652021922,0.5625,0.5909090909090908,0.6013727347978077,0.9375,0.9408568143844604
In a game dominated by offensive and special team struggles  UCF would be plagued by Arkansas State,In a game dominated by offensive and special teams struggles  UCF would be plagued by Arkansas State,UCF faced challenges due to offensive and special teams issues against Arkansas State,0.17570681826216974,0.4000000000000001,0.7391304347826086,0.9256022615458896,0.7647058823529411,0.7844663858413696
In the American Football League for Washington Redskins and the National Football League for the Los Angeles Chargers  a former American football defensive ended,was a former American football defensive end in the American Football League for the Washington Redskins and in the National Football League for the Los Angeles Chargers,In the American Football League for the Washington Redskins and the National Football League for the Los Angeles Chargers  a former American football defensive end is involved,0.7937559205024689,0.7037037037037037,0.19999999999999996,0.2198729754667076,1.0,0.9200788140296936
When Blanchard later this year donated his farmland to the college  Warren L. Wheaton named the school after him and it was known as Wheaton College,When Blanchard donated his farmland to the college later that year  Warren L. Wheaton renamed the school after him and it known as Wheaton College,"Blanchard donated his farmland to the college, which was later renamed Wheaton College under Warren L. Wheaton's name.",0.23200089883033348,0.5,0.5862068965517242,0.8224306520528214,0.72,0.9438577890396118
"According to the Miramar Ship Index  "" Baie St. Paul "" has a gross tonnage number of 24,430 tons and a capacity of 37,690 tons",""" Baie St. Paul "" has a gross tonnage of 24,430 tons and a deadweight tonnage of 37,690 tons according to the Miramar Ship Index","According to the Miramar Ship Index, ""Baie St. Paul"" has a gross tonnage of 24, 430 tons and can carry up to 37, 690 tons.",0.31011575752288345,0.6,0.59375,0.7322646552728803,1.0,0.9540941715240479
General elections were held in India in 1998  after the government convened in 1996 collapsed and the 12th Lok Sabha was elected,In 1998  parliamentary elections were held in India after the government called in 1996 collapsed and the 12th Lok Sabha was elected,General elections took place in India in 1998 following the collapse of the government in 1996 and the election of the 12th Lok Sabha.,0.07728853667488991,0.5217391304347826,0.5769230769230769,0.8037870412652341,1.0909090909090908,0.9311429262161255
Suzuki Beane is a humor book written in 1961 by Sandra Scoppettone and illustrated by Louise Fitzhugh,Suzuki Beane is a humorous book written by Sandra Scoppettone in 1961 and illustrated by Louise Fitzhugh,Suzuki Beane is a humorous book published in 1961 by Sandra Scoppettone and illustrated by Louise Fitzhugh,0.605540583950642,0.8235294117647058,0.2222222222222222,0.291412358805607,1.0,0.9814068078994751
From 1993 to 2001  Huntsman served as an executive for the Huntsman Corporation  chairman of the Huntsman Cancer Foundation  and CEO of Huntsman Family Holdings Company,From 1993 to 2001  Huntsman worked as senior executive for Huntsman Corporation  Chairman of the Huntsman Cancer Foundation and CEO of the Huntsman Family Holdings Company,"Huntsman served as an executive for the Huntsman Corporation from 1993 to 2001, including being chairman of the Huntsman Cancer Foundation and CEO of Huntsman Family Holdings Company.",0.4363833147884653,0.7037037037037038,0.24,0.2745795621956757,1.0769230769230769,0.9815979599952698
The association of the stylised eye with mirrors was so strong that human eyes were frequently used in Teotihuacan art as a substitute for the face of a mirror,The association of the stylized eye with mirrors was so strong that in the art of Teotihuacan  human eyes were often used as a substitute for the face of a mirror,The stylized eye's connection to mirrors was so evident that people often depicted their own faces instead of actual mirrors in Teotihuacan artwork.,0.0432883878064184,0.39999999999999997,0.7948717948717949,0.9553410358074654,0.7419354838709677,0.8378912806510925
In Western Australia it is found along water courses and in seasonally wet sites throughout the Kimberley region where it grows in sandy alluvium,In Western Australia  it is found along water courses and seasonally humid sites throughout the Kimberley region  where it grows in sandy alluvium,"In Western Australia, it can be found along watercourses and in periodically wet areas across the Kimberley region, growing in sandy alluvial soil.",0.037039494077591745,0.5652173913043478,0.6875,0.9607530879585661,1.0,0.9226157665252686
A smaller Sedgwick Avenue continues into Yonkers  north of Van Cortlandt Park and east of the Saw Mill River Parkway,A smaller Sedgwick Avenue continues to Yonkers  to the north of Van Cortlandt Park and east of Saw Mill River Parkway,A narrower Sedgwick Avenue extends into Yonkers to the north of Van Cortlandt Park and east of the Saw Mill River Parkway,0.6139776196756084,0.8372093023255814,0.2272727272727273,0.36963525866407065,1.0476190476190477,0.9697990417480469
Chelsey Tregear ( also known as Chelsey Nash  is an Australian netball player who plays for the Melbourne Vixens in the ANZ Championship,Chelsey Nash ( also known as Chelsey Tregear  is an Australian netball player in the ANZ Championship  playing for the Melbourne Vixens,"Chelsey Tregear, also known as Chelsey Nash, is an Australian netballer who competes for the Melbourne Vixens in the ANZ Championship",0.38188574899411565,0.6190476190476191,0.4,0.5215619039099664,0.9545454545454546,0.9896695613861084
John F. Henry was the temporary chairman and Alson Streeter was the permanent chairman,The preliminary chairman was John F. Henry  and the permanent chairman was Alson Streeter,John F. Henry served as the interim chairmanship while Alson Streeter held the position permanently,0.08947853200770763,0.4137931034482759,0.6842105263157895,0.9105214679922924,1.0714285714285714,0.9025146961212158
A hotel in Wales ( Carmarthen  is named the Ivy Bush Royal Hotel,A hotel in Wales ( Carmarthen  is the Ivy Bush Royal Hotel named after it,A hotel in Wales called the Ivy Bush Royal Hotel is located in Carmarthen,0.4359765514726485,0.6428571428571429,0.2857142857142857,0.5317431208975598,0.9333333333333333,0.9646569490432739
Fairfax Eagles defeated Philadelphia Fight 20-12,Fairfax Eagles defeated Fight 20-12 Philadelphia,Fairfax Eagles triumphed over Philadelphia Fight with a score of 20-12,0.05012578715739066,0.5263157894736842,0.5833333333333333,0.940390057267319,1.8333333333333333,0.9236956834793091
It was directed by Joanna Lipper and produced by Nicholas Paleologos,It was led by Joanna Lipper and produced by Nicholas Paleologos,Directed by Joanna Lipper and produced by Nicholas Paleologos,0.6913086465463161,0.7999999999999999,0.19999999999999996,0.19926259708319205,0.8181818181818182,0.9806267619132996
The Millersburg Area School District is required to pay the charter school and cyber charter school teaching for residents who attend these public schools,The Millersburg Area School District is required to pay the charter school and cyber charter school tuition for residents who attend these public schools,The Millersburg Area School District must fund the charter school and cyber charter school that teach residents attending their public schools.,0.40316367963094335,0.7111111111111111,0.6296296296296297,0.5968363203690566,0.875,0.8812515735626221
At Wang Laboratories  he held various posts before joining IBM in 1981,He held various positions at Wang Laboratories before joining IBM in 1981,"At Wang Laboratories, he held several positions prior to joining IBM in 1981",0.2691109110344472,0.5599999999999999,0.5294117647058824,0.7386977340322287,1.0833333333333333,0.9400611519813538
