sentence1	sentence2	label
John Guedel was the director , and Harry Kronman was the producer .	The director was John Guedel and its producer was Harry Kronman .	1
E Battery was re-designated as the 5th Battalion , 78th Artillery was assigned to 194th Armored Brigade , later inactivated on 18 May 1970 .	Battery was renamed the 5th Battalion , 78th Artillery was assigned to 194th Armored Brigade , later on May 18 , 1970 inactivated .	1
Armand Alexander de Castagny was lieutenant at the French siege of Antwerp in 1832 and later served in Algiers .	As a lieutenant , Armand Alexander de Castagny was at the French siege of Algiers in 1832 . He later served in Antwerp .	0
"It is now written by Bread for the city , a local social services organization , and above the door is used "" dignity , respect , service "" ."	"It is now used by Bread for the City , a local social service organization , and above the door is written "" Dignity , Respect , Service . """	0
It is hosted by Guy Zu-Aretz and Eli Mizrahi with judges Yarden Harel and the latest Uri Paster and Michal Amdurski .	It is hosted by Guy Zu-Aretz and Yarden Harel with judges Eli Mizrahi and the Newest Uri Paster and Michal Amdurski .	0
In bioinformatics , short indexes are very important in the sequence assembly of inverted fragments of sequenced DNA .	In bioinformatics , short indices in the sequence assembly of inverted fragments of sequenced DNA are very important .	1
In 1986 , South Africa supported the coup d'état in Lesotho which brought Justin Lekhanya to power .	South Africa supported the coup d 'état in Lesotho in 1986 , which brought Justin Lekhanya to power .	1
Spice Diana is a Ugandan musician , one of the youngest female Ugandan artists .	Spice Diana is a Ugandan musician , one of the youngest Ugandan artists .	1
In August , Axel Bulthaupt presented an episode in 2010 , while Stefan Mross was absent for private reasons .	In 2010 , Stefan Mross presented an episode in August while Axel Bulthaupt was absent for private reasons .	0
"Franca Treur ( born 1979 ) is a Dutch writer and freelance journalist for "" NRC Handelsblad "" and "" nrc.next "" ."	"Franca Treur ( * 1979 ) is a freelance writer and Dutch journalist for "" NRC Handelsblad "" and "" nrc.next "" ."	0
They all have very large radii and exhibit an unusually large atomic and ionic range of physical properties .	They all have very large radii and have an unusually large atomic and ionic range of physical properties .	1
"It is better expressed as a cultural liberal bias "" , while former BBC director Roger Mosey classified it as "" liberal defensive. """	"It is better expressed as a culturally liberal bias "" , while the former BBC - director Roger Mosey classified it as a "" liberal defensive "" ."	1
The museum 's building was built in 1948 to designs by Wadsworth , Boston & Tuttle of Portland .	The museum building was built in 1948 according to designs by Wadsworth , Portland 's Tuttle of Boston .	0
Jürgen Zopp won the title after defeating Tommy Robredo 6 -- 3 , 6 -- 2 in the final .	Jürgen Zopp won the title after defeating Tommy Robredo in the final with 6 : 3 , 6 : 2 .	1
The stadium was home to the former Georgia Mustangs and the late WUSA women 's soccer club of the former Atlanta Beat League .	The stadium was the home to the former Georgia Mustangs and the former Atlanta Beat women 's soccer club of the defunct WUSA league .	0
The 2007 -- 08 Kansas State Wildcats Men 's Basketball Team represents Kansas State University at the 2007 -- 08 College - Basketball - Season .	The 2007 -- 08 Kansas State University Men 's Basketball - Team represent Kansas State Wildcats in the 2007 -- 08 College - Basketball - Season .	0
There are a considerable number of nurses from the Anglophone Caribbean who work in the United Kingdom and an even greater number in the United States .	There are a substantial number of nurses from the Anglophone Caribbean working in the United States and an even greater number in the United Kingdom .	0
PATH - Service from Exchange Place runs east to the World Trade Center , to the north of the Hoboken Terminal , and west to Journal Square and Newark Penn Station .	PATH service from Exchange Place runs east to the World Trade Center , north to Hoboken Terminal , and west to Journal Square and Newark Penn Station .	1
Alessandra De Rossi ( born Alessandra Schiavone ; July 19 , 1984 ) is a Philippine actress , a younger sister of the actress Assunta De Rossi .	Alessandra Schiavone ( born July 19 , 1984 in Assunta De Rossi ) is a Philippine actress and a younger sister of the actress Alessandra De Rossi .	0
Sandra Cecchini defeated Mary Pierce by 6-0 , 6-3 .	Sandra Cecchini defeated Mary Pierce 6 - 0 , 6 - 3 .	1
The Ostend was cut off in 1963 to Sheridan Boulevard and to Wadsworth Boulevard in 1967 .	The east end was cut off to Sheridan Boulevard in 1963 , and to Wadsworth Boulevard in 1967 .	0
Sir Roger Martyn ( or Martin ) was Mercer and Lord Mayor of London in 1567 , he was Sheriff of London in 1559 .	Sir Roger Martyn ( or Martin ) was a mercer and Lord Mayor of London in 1567 ; he was also Sheriff of London in 1559 .	1
Virgil Weigel is Democratic member of the Kansas House of Representatives , representing the 56th district ( Shawnee County , Kansas in Topeka , Kansas ) .	Virgil Weigel is democratic member of the House of Representatives of Kansas and represents the 56th district ( Shawnee County , Kansas in Topeka , Kansas ) .	1
They form the bulk of the population of the River Xié and the upper Rio Negro above the mouth of the Vaupés River .	They form the bulk of the population of the Xié River and the upper Rio Negro above the mouth of the Vaupés River .	1
The names of Dingwall and Tingwall in England , Thingwall in Norway , Tynwald on the Isle of Man and Tingvoll in Scotland bear the same roots and meanings .	Dingwall and Tingwall in Scotland , Thingwall in England , Tynwald on the Isle of Man , and Tingvoll in Norway bear names of the same root and meaning .	0
In these cells , a voltage is registered that is induced electronically .	A voltage is induced in these cells , which is registered electronically .	0
In September 1994 , Anton married Lesley Gray Anton .	Anton married Lesley Gray in September 1994 .	1
The standards for 2005 were adopted by the California Energy Commission on 5 November 2003 and approved by the Building Standards Commission on July 21 , 2004 .	The 2005 Standards were approved by the California Energy Commission on November 5 , 2003 , and adopted by the Building Standards Commission on July 21 , 2004 .	0
The lyrics were written by the Lebanese singer Majida El Roumi and music was rearranged by Kadim Al Sahir .	The lyrics were written by the Lebanese singer Majida El Roumi and the music was rearranged by Kadim Al Sahir .	1
His religion was directly influenced by the political balance of international powers .	His religion was influenced directly from the international balance of political powers .	0
Various authors explored the Soweto uprisings in novels , including Miriam Tlali , Mothobi Mutloatse , and Mbulelo Mzamane .	Various authors explored the Soweto uprisings in novels , including Mbulelo Mzamane , Mothobi Mutloatse , and Miriam Tlali .	1
""" Idharkuthane Aasaipattai Balakumara "" , directed by Gokul , featuring Vijay Sethupathi , as lead was his next ."	""" Idharkuthane Aasaipattai Balakumara "" , directed by Gokul , with Vijay Sethupathi , as Lead was his next ."	1
Erica abietina is a species of erica that is endemic to the Cape Peninsula of the Western Cape , South Africa .	Erica abietina is a species of Erica that is endemic in western Cape , South Africa of the Cape Peninsula .	0
The Nordiques opened the Stanley Cup - Playoffs in 1982 with a Best of five Adams Division quarterfinals with their Battle of Quebec Rivals , the Montreal Canadiens .	The Nordiques opened the 1982 Stanley Cup playoffs with a best of five Adams Division quarter-final series with their Battle of Quebec rivals , the Montreal Canadiens .	1
He attended preparatory school at the , and studied primary and secondary architecture at the ( IAVA ) .	He attended primary and secondary school at the university , and studied preparation architecture at the ( IAVA ) .	0
She has also published biographies by the Nobel laureate Octavio Paz and artist Juan Soriano .	She also published biographies of the Nobel laureate Juan Soriano and the artist Octavio Paz .	0
The downloadable version of the album includes a digital PDF image file .	The downloadable version of the album includes a PDF digital artwork file .	1
Lothe currently resides in Odda with his partner , Randi . He has three children , Stian , Ida , and Vetle , from a previous relationship .	He currently lives in Odda with his partner Randi and has three children , Lothe , Ida and Vetle , from a previous relationship .	0
The mountain railway of Taiping was commissioned in 1920 and connected to the Luodong forest railway in 1924 .	Taiping Mountain Forest Railway was commissioned in 1920 and connected to the Luodong Forest Railway in 1924 .	1
This film screenplay was written by Titus Popovici and was managed by Sergiu Nicolaescu .	This film - screenplay was written by Sergiu Nicolaescu and was addressed by Titus Popovici .	0
"A costumed carnival features "" chirigotas "" , large groups that sing of current events in a humorous way ."	"A costumed carnival showing "" chirigotas "" , large groups that sing in a humorous way of current events ."	1
Some Hebrew and Aramaic abbreviations may not be included here , and more can be found in the list of Aramaic abbreviations or in the list of Hebrew abbreviations .	Some Hebrew and Aramaic abbreviations may not be included here ; more may be found in the List of Hebrew abbreviations and the List of Aramaic abbreviations , respectively .	1
Re-elected were the incumbents Church , Tremain , Vanderpoel , and Johnson , while the incumbent , Richmond , was defeated .	The incumbents Church , Tremain , Vanderpoel and Johnson were re-elected . The incumbent Richmond was defeated .	1
Another feature of traditional houses is their unique design for the cooling of the interior in summer and for heating in winter .	Another unique feature of traditional houses is their special design for cooling the interior in summer and heating the interior in winter .	1
Chad Ochocinco ( born 1978 ; formerly Chad Johnson ) is an American football wide receiver .	Chad Ochocinco ( born 1978 ; formerly Chad Johnson ) is an American - American - football receiver .	1
Liverpool Township is between 20 and 30 miles south of Lake Erie and approximately five miles west of Interstate 71 .	Liverpool Township is located between 20 and 30 miles south of Lake Erie and about five miles west of Interstate 71 .	1
The Little Jocko River flows via the St Lawrence River and the Ottawa River to the Jocko River .	The Little Jocko River flows via the Saint Lawrence River and the Ottawa River to the Jocko River .	1
His son , Herbie Matthews , also won a Brownlow Medal and his grandson of the same name later played with South Melbourne .	His son , Herbie Matthews , also won a Brownlow medal and his grandson the same name played later with South Melbourne .	1
"Godman was a paramour of the Lou Blonger ( "" né "" John Homer French ) , bookmaker for Jackie French ."	""" Godman "" was a paramour of Jackie French "" ( né John Homer French ) , bookmaker of Lou Blonger ."	0
The combination of warm surface waters and cold deeper waters supports a high level of biodiversity .	The combination of warm surface waters and cold , deeper waters supports a high biodiversity .	1
After his wife died in 1842 , Martha Chardevoyne married Jack Shackelford .	After his wife had died in 1842 , Jack Shackelford married Martha Chardevoyne .	0
When Ibn Tahir decides to return to Alamut and kill Hassan .	Hassan decides to return to Alamut and kill Ibn Tahir .	0
It has been introduced and naturalized in many places such as China , India , Bangladesh , Australia , South Africa and Hawaii .	It has been introduced to and been naturalized in many places such as China , India , Bangladesh , Australia , South Africa and Hawaii .	1
"The electric field is conservative , and hence can be described by a scalar potential , "" V "" ( r ) :"	"The electric field is conservative and can therefore be described by a scalar potential "" V "" ( r ) :"	1
Monmouth Junction was created as the crossroads of three branches of the railway , the New York division of Pennsylvania Railroad , the Rocky Hill and the Jamesburg and Freehold .	Monmouth Junction was created as the junction of three rail branches , the New York division of the Pennsylvania Railroad , the Rocky Hill and the Jamesburg and Freehold .	1
In 1901 , Winn met Emma Goldman in Chicago , and found in her a lasting ally .	In 1901 , Emma Goldman Winn met in Chicago and found in her a lasting ally .	0
In Southend ( 2016 ) , Bow ( 2017 ) and Southampton ( 2017 ) , new exhibitions are planned .	New exhibitions are planned in Southend ( 2016 ) , Bow ( 2017 ) and Southampton ( 2017 ) .	1
"The logical fallacy is a historical fallacy described in 1896 by the philosopher John Dewey in "" The Psychological Review "" ."	"The logical fallacy is a historical fallacy originally described by philosopher John Dewey in "" The Psychological Review "" in 1896 ."	1
Louise Bédard ( born 1955 ) is a Canadian dancer , choreographer and teacher , who has been active in the contemporary dance scene since 1983 .	Louise Bédard ( born 1955 ) is a Canadian dancer , choreographer and teacher who has been active on the contemporary dance scene since 1983 .	1
He attempted suicide by smashing one of the lenses in his glasses , slitting his wrists with the shards and swallowing them .	He attempted suicide by swallowing one of the lenses in his eyeglasses , breaking his wrists with the shards and slitting them .	0
Argon is produced industrially by the fractional distillation of liquid air .	Industrially , argon is generated by the fractional distillation of liquid air .	1
The Pleșa River is a tributary of the Bistra River in Romania .	The river Pleja is a tributary of the River Bistra in Romania .	1
Further issues of the book were published as co-authors following Sutherland 's death in 1950 by Cressey and D. F. Luckenbill .	Further editions of the book were published by Cressey and Sutherland as co-authors after the death of D. F. Luckenbill in 1950 .	0
The first and fifth editions are reprinted almost equally and anthologized as often .	The first and fifth editions are almost equally reprinted and equally often anthologized .	1
Whittington , England , United Kingdom is a village and rural municipality in the county of Gloucestershire in Gloucestershire .	Whittington , England , United Kingdom is a village and rural parish in the county of Gloucestershire in Gloucestershire .	1
""" What you are , do what you want "" was covered in 1979 by The Dramatics ."	""" Do what you want , be what you are "" was treated in 1979 by The Dramatics ."	0
The 1921 Stanford football team represented Stanford University at the College - Football - Season 1921 .	The 1921 Stanford football team represented Stanford University in the 1921 college football season .	1
They competed in the Copa do Brasil once and in the Série C twice .	They once participated in the Copa do Brasil and twice in the Série C .	1
Hugo Käch died on December 31 , 2003 in Schaffhausen near Flurlingen , Germany .	Hugo Käch died on 31 December 2003 in Flurlingen near Schaffhausen .	0
Jarvis Bay is a summer village in Alberta , Canada . It is located on the eastern shore of Jarvis Bay Provincial Park south of Sylvan Lake .	Jarvis Bay is a summer village in Alberta , Canada , located on the eastern shore of Sylvan Lake south of Jarvis Bay Provincial Park .	0
It was directed by Paul Krasny , written by Nancy Steen and Neil Thompson , and produced by Robert K. Weiss .	Directed by Paul Krasny , written by Nancy Steen and Neil Thompson , produced by Robert K. Weiss .	1
CUTA has five national and regional committees .	The CUTA has five national and five regional committees .	1
Stille is a river of Schmalkalden . It flows into the river Schmalkalde in the town Thuringia , Germany .	Stille is a river of Schmalkalden It flows into the river Schmalkalde in the city of Thuringia , Germany .	1
The 13th World Cup season began in Japan in December 1978 and ended in March 1979 in Austria .	The 13th World Cup season began in Austria in December 1978 and ended in Japan in March 1979 .	0
His niece and heritage , Henry Henry Beaumont , married Alice Comyn , a French nobleman in the English service .	Alice Comyn , his niece and heir , married Henry Beaumont , a French nobleman in the English service .	0
"Also , there is a faithful and more promising remake called "" Xenonauts "" ."	"There is also a more promising and fairer remake called "" Xenonauts "" ."	0
After Candice 's eviction , Spencer was once again nominated for three consecutive evictions , but each time spared at the expense of Judd , Jessie and Helen .	After Spencer 's eviction , Candice would be nominated again for three consecutive evictions , but was spared each time at the expense of Judd , Jessie and Helen .	0
After May 4 , 2012 , Gordon M. Snow was replaced by Michael S. Welch and then Joseph M. Demarest with a limited formal announcement .	After May 4 , 2012 , Gordon M. Snow was replaced by Joseph M. Demarest and then Michael S. Welch with limited formal announcement .	0
The museum consists of a new information room , a restoration hangar , the main hangar Texas Flying Legends and the hangar Oswin H. Elker .	The museum consists of a main information room , a restoration hangar , the new hangar Texas Flying Legends and the Oswin H. Elker Hangar .	0
The Oklahoma authorities offer her to extradite her to Florida , but she insists on staying in Florida to fight against arson .	The Oklahoma authorities offer to extradite her to Florida , but she insists on staying in Florida to fight the arson charges .	1
The unpredictable consonant of every word was then dropped , the distribution of first leaving .	The first consonant of each word was then dropped , the distribution of unforeseen leaving .	0
"On the map of the 18th century "" Irkutsk governorate with the adjacent islands and the western coast of America "" from Lake Hinka follows the river Usuri ."	"On the map of the 18th century "" America governorates with the adjacent islands and the west coast of Irkutsk "" from the lake Hinka follows the river Usuri ."	0
On the northwest corner of the lake is the Sayran bus stop , while the Sayran metro station is on the south-eastern corner .	On the southeast corner of the lake is the Sayran bus station , while on the northwest corner is the Sayran metro station .	0
Louisa Catherine had an illegitimate daughter , Sarah , on 22 March 1839 .	On March 22 , 1839 , Sarah born an illegitimate daughter , Louisa Catherine .	0
In later life , Procopio became one of Toth 's close friends .	Later in life , Toth became one of Procopio 's close friends .	0
""" PixelJunk Eden "" can be played alone or with up to three local players who operate cooperatively , with each controlling their own grimp ."	""" PixelJunk Eden "" can be played cooperatively or with up to three local players performing alone , each controlling their own Grimp ."	0
Jones is the son of Timothy and Patricia Jones and has an elder sister , Taryn , and two younger brothers , Samuel and Timothy .	Jones is the son of Timothy and Patricia Jones , and has one older sister , Taryn , and two younger brothers , Samuel and Timothy .	1
It is found in south-eastern Brazil , where is known as jequitibá-branco or jequitibá-rosa , possibly Colombia , and possibly Venezuela .	It is found in south-eastern Venezuela , where as Jequitibá - branco or jequitibá-rosa , possibly Brazil and possibly Colombia is known .	0
The first meeting of the BBU in 1932 in Chicago was the final meeting of the GARBC .	The first meeting of the BBU in Chicago in 1932 was the last meeting of GARBC .	1
The VT 67A Connector was removed in 1974 and assigned to the assignment of VT 279 simultaneously in 2004 .	VT 67A Connector was removed in 1974 and assigned in 2004 concurrent to the assignment of VT 279 .	1
Tectona grandis is a hardwood tree that is native to much of South and Southeast Asia , including Myanmar .	Teak , tectona grandis , is a hardwood tree native to much of South and Southeast Asia , including Myanmar .	1
"The name "" Lakshmi "" means the goddess Prabhavati and Parvati ."	"The name "" Lakshmi "" means goddess Prabhavati and Parvati ."	1
The climate during this period was a mixture of two different seasons , a rainy season and a shorter dry season .	The climate was during this time a mixture of two different seasons , of a dry season and of a shorter rainy season .	0
Pemberton Township is located in the 8th Congressional District and is part of the 3rd State Legislative District in New Jersey .	Pemberton Township is located in the 3rd Congressional District and is part of New Jersey 's 8th state legislative district .	0
If set , and in the case that the category is numerically approved , the petition 's Priority Date will be capped to this date of receipt .	If this option is set , and in case the category is numerically approved , the petition 's priority date will be limited to that date of receipt .	1
Previously , this requirement was required only for third perpetrators and permitted for second offenders , and then for a three-year period .	Previously , this requirement was only required for third offenders and permitted for second offenders , and then for a three-year period .	1
The 119th squadron of helicopters was formed in May 1968 as part of the 48th transport helicopter regiment at Niš Airport .	The 48th helicopter squadron was formed in May 1968 as part of the 119th transport helicopter - Regiments at Niš Airport .	0
""" The problem with Popplers "" is the fifteenth episode in the second production time of "" Futurama "" ."	""" The problem with Popplers "" is the second episode in the fifteenth production time of "" Futurama "" ."	0
And later installed Roque Lopez as president of the provisional government in Santa Barbara town in Iloilo .	And later , Roque Lopez installed himself as president of the provisional government in Santa Barbara town in Iloilo .	1
"It was also broadcast by TV9 before their produced their own news programmes "" Berita TV9 "" respectively ."	"It was also broadcast by TV9 before they produced their own news programmes "" Berita TV9 "" ."	1
In South and Central America , the song reached the top 10 in Colombia , Guatemala , the top 5 in Mexico and Venezuela , and No . 1 in Argentina .	In South and Central America the song reached the top 10 in Colombia , Mexico and Venezuela , the top 5 in Guatemala and No . 1 in Argentina .	0
Lea Lea Antonoplis and Cammy MacGregor won 6 -- 3 , 3 -- 6 , 7 -- 5 against Ann Henricksson and Julie Richardson in the finals .	Ann Henricksson and Julie Richardson won 6 -- 3 , 3 -- 6 , 7-5 against Lea Antonoplis and Cammy MacGregor in the final .	0
He devoted the work to his friend , the violinist Nikolai Medtner , and wrote to another friend , the composer Fritz Kreisler , on 21 December 1931 :	Rachmaninoff dedicated the work to his friend the violinist Nikolai Medtner . He wrote to another friend , the composer Fritz Kreisler , on 21 December 1931 :	1
Caroline Amelia married John Braithwaite or possibly Caroline ( 1803-1878 ) and together they had at least 10 children ( 6 sons and 4 daughters ) .	Caroline Amelia married John Braithwaite or possibly Caroline ( 1803-1878 ) and had together at least 10 children ( 6 sons and 4 daughters ) .	1
Kiss Country plays a mix of current and older country music , with more emphasis on modern artists .	Kiss Country plays a mixture of current and older country music , with the emphasis on modern artists more .	1
At that time , Cao Mao was merely a puppet emperor , as the actual power was in the hands of the regent Sima Zhao ( Sima Wangs Cousin ) .	At the time , Cao Mao was merely a puppet emperor as actual power was in the hands of the regent Sima Wang ( Sima Zhao 's cousin ) .	0
The port of Los Cristianos ( Tenerife ) has the greatest number of passengers recorded in the Canary Islands , followed by the port of Santa Cruz de Tenerife .	The port of Santa Cruz de Tenerife ( Tenerife ) has the greatest number of passengers in the Canary Islands , followed by the port of Los Cristianos .	0
This layer deals only with electrical connectors and sockets and with the physical specification of signals .	This layer deals only with the physical connectors and sockets and the electrical specification of signals .	0
The series was co-written by John Misto and was produced by Misto , Graeme Koetsveld and Ray Kolle .	The series was created by John Misto and co-written by Misto , Graeme Koetsveld and Ray Kolle	0
The areas south of the government were controlled by the Ottoman Empire and the southern border was not defined .	The areas south of the governorate were defined by the Ottoman Empire , and the southern border was not controlled .	0
The position was filled by William Hay from 2007 to 13 October 2014 , but has since been replaced by Mitchel McLaughlin .	The position was filled from 2007 , until 13th October 2014 by Mitchel McLaughlin , but has since been succeeded by William Hay .	0
"Carpenter would describe the script as "" too campy , too light "" later ."	"Carpenter would later describe the script as "" too light , too campy "" ."	1
Fuksas was born in Rome in 1944 ; his father was Lithuanian Jewish while his French mother was the daughter of a Catholic father and an Austrian mother .	In 1944 , he was born in Rome , his father was Lithuanian - Jewish , his Catholic mother was the daughter of a French father and one Austrian mother .	0
Besides sitting multiple times for Hone and Sir Joshua Reynolds , she may have been painted by Philip Mercier , James Northcote , and Richard Purcell , among others .	Besides seating for Hone and Sir Joshua Reynolds several times , she may have been painted by Philip Mercier , James Northcote and Richard Purcell , among others .	1
"One day in 1939 an "" Autogyro landed on the ballfield and remained a short time ."	"One day in 1939 , an "" autogyro "" landed on that ballfield and remained a short time ."	1
While the building is wide , it is not more than a long .	While the building is wide , it is not more than long .	1
The system required the user to encode the quasi-phonetic spelling first into a default rendering .	The system required the user to encode the default spelling first into a quasi-phonetic rendering .	0
Didkovsky has composed or performed for a number of CDs , including :	Didkovsky has performed for or composed on a number of CDs including :	1
Lake Vernon is located in Tiltill Valley , in the northern part of the Hetch Hetchy Valley north of Yosemite National Park .	Lake Vernon is located in Tiltill Valley in the northern sector of Yosemite National Park north of the Hetch Hetchy Valley .	0
Hickman County is part of the Metropolitan Statistical Area Nashville - Davidson - Murfreesboro - Franklin , TN .	Murfreesboro is part of the TN Metropolitan Statistical Area -- Davidson -- Hickman County -- Franklin , Nashville .	0
"A book by Nobuyuki Matsuhisa , "" The Japanese Foie Gras Project "" , was released in 2007 and contains a presentation by Scott Hallsworth ."	"A book by Nobuyuki Matsuhisa , "" The Japanese Foie Gras Project "" , was published in 2007 , and contains a forward by Scott Hallsworth ."	1
They had a neighborhood allies including the collopys ( Brian Collopy and Phillip Collopy ) .	They had a neighborhood allies being the Collopys ( including Brian Collopy and Phillip Collopy ) .	0
Jacopo Silvestri ( 16th -- 15th century ) was an Italian cryptographer and author .	Jacopo Silvestri ( 16th century -- 15th century ) was an Italian cryptographer and author .	1
On 25 May 2016 , club owner Silvio Berlusconi announced his departure , along with those of Mario Balotelli , Kevin-Prince Boateng and Phillippe Mexes .	Club owner Silvio Berlusconi announced his departure on May 25 , 2016 , along with those of Phillippe Mexes , Kevin - Prince Boateng and Mario Balotelli .	1
Until 31 May 1931 , Colonel Kenji Doihara , lieutenant colonel Kanji Ishiwara , Colonel Takayoshi Tanaka , and Major Seishiro had completed Itagaki plans for the incident .	Colonel Kenji Doihara , Lieutenant Colonel Kanji Ishiwara , Colonel Takayoshi Tanaka and Major Seishirō Itagaki had completed plans for the incident by 31 May 1931 .	1
A second portion is exposed to a universal allergy such as pokeweed to serve as a positive control .	A second portion is exposed to a universal allergen , such as Pokeweed , to serve as a positive control .	1
The three patrols - districts serving Center City are the 17th , 9th and 6th districts .	The three patrol districts serving Center City are the 17th , 9th , and 6th districts .	1
Planned are new exhibitions in Southend ( 2016 ) , Bow ( 2017 ) and Southampton ( 2017 ) .	New exhibitions are planned in Southampton ( 2016 ) , Bow ( 2017 ) and Southend ( 2017 ) .	0
William Henry Henry Harman was born on 17 February 1828 in Waynesboro , Virginia , where his parents were Lewis and Sally ( Garber ) Harman .	William Henry Harman was born in Waynesboro , Virginia on February 17 , 1828 . His parents were Lewis and Sally ( Garber ) Harman .	1
"The French had injured one man and 13 or 14 men wounded , "" Racoon "" had killed only one man ."	"The French had lost one man wounded and 13 or 14 men wounded , "" Racoon "" had only one man killed ."	1
It is important to achieve the thermal regime of the Quantum Oscillator , where mechanical noise effects become negligible on the device .	It is important for reaching the thermal regime of the quantum oscillator , where mechanical noise effects on the device become negligible .	1
In addition , many Angika speakers in the Persian Gulf have emigrated to the United States , Canada , the United Kingdom and other countries .	Moreover , many Angika speakers have emigrated to the Persian Gulf , the United States , Canada , the United Kingdom and other countries .	1
In 2004 the Parents Television Council revealed the FCC as the primary source of most content complaints received .	In 2004 , the FCC revealed the Parents Television Council as the main source of most content complaints .	0
In February 2007 , Barbara Fischinger performed at the Original Lumigraph in Amsterdam and in Frankfurt in 2012 .	In February 2007 , Barbara Fischinger performed on the original Lumigraph in Amsterdam , and in 2012 in Frankfurt .	1
In February 2017 , Renault announced that it will win a Prodrive Mégane for Guerlain Chicherit at the 2018 FIA Rallycross World Championship .	In February 2017 , Renault announced that they will enter a Prodrive Mégane for Guerlain Chicherit at the 2018 FIA World Rallycross Championship .	1
The ship visited Guam during the second September week and spent the rest of the month in Okinawa in the Marianas .	The ship visited Guam during the second week in September and then spent the rest of the month at Okinawa in the Marianas .	1
The river Voievodeasa is a tributary of the River Suceviţa in Romania .	The river Suceviţa is a tributary of the river Voievodeasa in Romania .	0
Also four others , including Turner , Machen and Cissell , were offered nominees .	Four others , including Turner , Machen , and Cissell , were also offered as nominees .	1
In the 1970s , Suzuki was one of the first buyers of Woolrich Mode in America , and in 2006 he became designer for Woolrich Woolen Mills in Japan .	In the 1970s Suzuki was one of the first buyers of Woolrich fashion in Japan . In 2006 he became a designer for Woolrich Woolen Mills in America .	0
Under certain conditions therefore , equivalence classes of statistical ensembles have the structure of a convex set .	The equivalence classes of convex ensembles therefore have the structure of a statistical amount under certain conditions .	0
"Domenico Bossi ( 1767 -- 1853 ) , also known as "" John Dominik Bossi "" , was an Italian painter ."	"Domenico Bossi ( 1767 -- 1853 ) , also known as "" Johann Dominik Bossi "" , was an Italian painter ."	1
With a strong start to the season and the new Arise Racing team , which brought new cars and great competition to the series , it brought three new races .	With a strong start to the season and the new Arise Racing team bringing new cars and great competition to the series it brought 3 new races .	1
Much of the city 's crime , however , is centralized in most of its scattered neighborhoods and western neighborhoods adjacent to Hartsfield-Jackson International Airport .	However , much of the city 's crime is centralized in most dispersed neighborhoods and Western neighborhoods adjacent to Hartsfield-Jackson International Airport .	1
Satellite Beach is part of the Palm Bay -- Melbourne -- Titusville Metropolitan Statistical Area .	Satellite Beach is part of the Metropolitan Statistical Area of Palm Bay -- Melbourne -- Melbourne -- Titusville .	1
He was the brother of actor Barry Lupino ( 1882 -- 1962 ) and the father of Ida Lupino .	He was the brother of the actor Barry Lupino ( 1882 - 1962 ) and father of Ida Lupino .	1
Behar is the 32nd annual Jewish parshah or portion in the weekly cycle of Torah reading .	Behar is the 32nd annual Jewish parshah or part of the weekly Torah reading cycle .	1
Eoacmaea calamus is a species of sea snail , a true limpet , a naval gastropod mollusk in the Eoacmaeidae family , one of the families of true limpets .	Eoacmaea calamus is a species of sea snail , a true limpet , a true gastropod mollusk in the family Eoacmaeidae , one of the families of marine limpets .	0
Some say that when Chan Heung returned from studying with Ching Cho , he went back to Jeong Yim and combined his knowledge into the Choy Li Fut system .	Some say that when Jeong Yim returned from studying with Ching Cho , he went back to Chan Heung and combined his knowledge into the Choy Li Fut System .	0
"Released in September 2003 in Belgium , "" Sharko III "" was later released in France , the Netherlands , Switzerland , and Japan ."	"Published in Belgium in September 2003 , "" Sharko III "" was later released in France , the Netherlands , Switzerland and Japan ."	1
He is survived by his children Jason Coppola from Brooklyn and Samantha Coppola of Bogota and three grandchildren .	He is survived by his children , Jason Coppola of Brooklyn and Samantha Coppola of Bogota , and three grandchildren .	1
Daka sends his American henchmen , along with a zombie that he controls by microphone via an electronic brain implant , to steal the precious metal .	Daka sends his electronic henchmen together with a zombie he controls by microphone via an American brain implant to steal the precious metal .	0
It is found in Burundi , the Democratic Republic of the Congo , Rwanda , and Uganda .	It was found in Uganda , the Democratic Republic of the Congo , Rwanda and Burundi .	0
If an Autonumber is a long integer , the property codice 3 determines whether it is from the start + increment or random form .	If an AutoNumber is a random integer , the codice _ 3 property determines whether it is of the start + increment or long form .	0
He is a cousin of Hollywood actor Philip Green , composer/conductor Nehemiah Persoff ( composer ) and British television presenter Fiona Phillips	He is a cousin of Hollywood - actor Nehemiah Persoff , composer / conductor Philip Green ( composer ) and the British television presenter Fiona Phillips .	0
Moore was survived by his wife Marjorie Ann Snave and his daughter Lillian .	Moore was survived by his wife Lillian and their daughter Marjorie Ann Snave .	0
On April 2 , 2011 Jenkins married Ivy Vujic .	On 2 April 2011 , Jenkins married Ivy Vujic .	1
The Galbena River is a tributary of the Boul River in Romania .	The Galbena River is a tributary of the River Boul in Romania .	1
He dissolved William Ewer as Governor and was replaced by Peter Gaussen .	He replaced Peter Gaussen as Governor and was succeeded by William Ewer .	0
He spent his exile in Italy and , in France , preached Gareccio , where he preached .	He spent his exile in Italy and preached Gareccio in France where he preached .	1
The development of Bas 90 started in the 1970s and began being implemented in the 1980s .	The development of Bas 90 began in the 1970s and was implemented in the 1980s .	1
