sentence1	sentence2	label
it has been found in croatia , bosnia and herzegovina , serbia and montenegro , the republic of macedonia and bulgaria , as well as turkey , azerbaijan and iran .	it is found in croatia , bosnia and herzegovina , serbia and montenegro , the republic of macedonia and bulgaria , as well as turkey , azerbaijan and iran .	1
""" robbers "" is a song by english rock band the 1975 , released as the sixth single from their self-titled debut on 26 may 2014"	""" robbers "" is a song by the english rock band the 1975 , which appeared on may 26 , 2014 as the sixth single from their self-titled debut ."	1
catriona lambert was born in north berwick , and grew up in edinburgh .	catriona lambert was born in north berwick and grew up in edinburgh , germany .	1
"their son marc appeared with tony on "" taxi "" in two episodes as brian sims ."	"her son marc appeared in two episodes with tony as "" brian sims "" on "" taxi "" ."	1
the test above does not distinguish between more complex distributions , such as quantum and classical , or between fermionic and bosonic statistics .	the above test does not distinguish between more complex distributions , such as quantum and classical , or between fermionic and bosonic statistics .	1
the underground library is housed in the main building of the college on the ground floor .	the underground library is housed in the central building of the college on the main floor .	1
some native americans and european-american settlers began to create a community around the post .	some native americans and european-american settlers started to create a community around the post .	1
the titimoiu river is a tributary of the ceapa river in romania .	the river titimoiu is a tributary of the river ceapa in romania .	1
"victoria s. bull ( "" vicki "" ) was introduced in 2001 as victor 'apos ; s sister , but has not been seen for many years ."	"victoria s. bull ( "" vicki "" ) was introduced as victor 's sister in 2001 , but has not been seen for many years ."	1
on february 6 , 2014 , thompson was traded by the penguins to the columbus blue jackets in exchange for spencer machacek .	on 6 february 2014 , thompson was traded by the penguins for the columbus blue jackets in exchange for spencer machacek .	1
it was described in 1895 by herbert druce and is well known from mexico ( including cuernavaca , morelos , the type of type ) .	it was described by herbert druce in 1895 , and is known from mexico ( including cuernavaca , morelos , the type location ) .	1
sumner slichter was the brother of geophysicist louis b. slichter , father of physicist charles pence slichter , and the grandfather of musician jacob slichter .	sumner slichter was brother of the geophysicist louis b. slichter , father of the physicist charles pence slichter and the grandfather of the musician jacob slichter .	1
"on 6 december 1805 , jem belcher defeated pierce egan in a championship decider ( a fight reported in pearce 's first volume of "" boxiana "" ) ."	"on 6 december 1805 , jem belcher defeated pierce egan in a championship decision ( a battle reported in pearce 's first volume of "" boxiana "" ) ."	1
it will reduce the distance from hong kong to macau and zhuhai from , and shorten the journey time to within half an hour .	it will shorten the distance from hong kong to macau and zhuhai and reduce the journey time to half an hour .	1
hardin independent school district is a public school district based in hardin , texas ( usa ) .	hardin independent school district is a public school district located in hardin , usa ( texas ) .	1
"first , he was destroyed by the vr double team attack , then weakened by jb 's "" laser lance "" command ."	"first he was destroyed by the vr double team 's attack and then weakened by the command "" laser lance "" by jb ."	1
"it is better expressed as a cultural liberal bias "" , while former bbc director roger mosey classified it as "" liberal defensive. """	"it is better expressed as a culturally liberal bias "" , while the former bbc - director roger mosey classified it as a "" liberal defensive "" ."	1
stone quarry hill is a mountain in the central new york region of new york . it is located northwest of east worcester , new york .	stein quarry - hill is a mountain in the central new york region of new york and is located northwest of east worcester , new york .	1
huracán beat tigre in 1950 and then beat quilmes a year later .	huracán beat tigre in 1950 and then defeated quilmes a year later .	1
on 20 january 1891 , pleydell-bouverie married charles balfour , the daughter of julian eleanor adelaide balfour , and had ten children .	before inheriting the earldom , pleydell-bouverie married charles balfour , daughter of julian eleanor adelaide balfour , on 20 january 1891 , and they had ten children .	1
the cyclops device was sold in volume by halfords , motor world , puegeot , citroën , nissan , alfa romeo and ford as an aftermarket product .	the cyclops device was sold in volume by halfords , motor world , puegeot , citroen , nissan , alfa romeo and ford as an aftermarket product .	1
eoacmaea chamorrorum is a sea snail species , a true limpet , a marine gastropod mollusk in the eoacmaeidae family , one of the families of true limpets .	eoacmaea chamorrorum is a species of sea snail , a true limpet , a marine gastropod mollusk in the family eoacmaeidae , one of the families of true limpets .	1
shaffer creek is a tributary of the brush creek ( raystown branch juniata river ) in bedford county , pennsylvania , united states .	shaffer creek is a tributary of the raystown branch juniata river ( brush creek ) in bedford county , pennsylvania , united states .	1
the ocma supports the western marmarica coastal survey ( wmcs ) to investigate the engagement of the eastern landscape with the coastal trade in roman and byzantine libya .	the ocma supports the western marmarica coastal survey ( wmcs ) to investigate the engagement of the eastern countryside with coastal trade in roman and byzantine libya .	1
the film is written and staged by emmy winner , matt drummond and co-produced by jason moody and megan williams .	the film is written and directed by emmy winner , matt drummond and co-produced by jason moody and megan williams .	1
paralepetopsis tunnicliffae is a species of sea snail , a true limpet , a true gastropod mollusk in the family neolepetopsidae , one of the families of the marine limpets .	paralepetopsis tunnicliffae is a species of sea snail , a true limpet , a true gastropod mollusk in the family neolepetopsidae , one of the families of marine limpets .	1
the judges were appointed by the minister of justice and nominated by the tsar .	judges were appointed by the minister of justice and nominated by the tsar .	1
the maicoletta two-stroke engine used an unusual starter that swung back and forth before firing the crankshaft instead of rotating it .	the two-stroke engine of the maicoletta used an unusual starter that rocked the crankshaft back and forth before firing instead of rotating it .	1
it is now a recreation reserve managed by the highland park progressive association ( hppa ) in partnership with the wellington city council ( wcc ) .	it is now a recreation area managed by the highland park progressive association ( hppa ) in partnership with the wellington city council ( wcc ) .	1
according to the united states census bureau , masontown has a total area of , of which is land and , or 2.10 % , is water .	according to the united states census bureau , masontown is a total area of which is land and 2.10 % water .	1
derlis aníbal cardozo ( born 16 june 1981 , in pedro juan caballero ) is a paraguayan football defender .	derlis aníbal cardozo ( born june 16 , 1981 in pedro juan caballero ) is a paraguayan defender .	1
balaji baji rao was born in supe near pune as the eldest son of vishwasrao ( supe was the jagir of shahaji in pune ) .	balaji baji rao was born as the eldest son of vishwasrao at supe near pune ( supe was the jagir of shahaji near pune ) .	1
included daphne von rey , jenny shimizu , catherine opie , sheree rose , ron athey , vaginal davis , bob flanagan and michele mills .	daphne from rey , jenny shimizu , catherine opie , sheree rose , ron athey , vaginal davis , bob flanagan and michele mills .	1
the paper reports on business , politics , developments in corporate and labour law , commercial news and features .	the paper reports on the economy , politics , developments in corporate and labour law , commercial news and features .	1
in 1997 he founded equicore beteiligungs gmbh and founded freiburger vermögensmanagement gmbh in 1998 .	in 1997 , he co-founded equicore beteiligungs gmbh and founded freiburger vermögensmanagement gmbh in 1998 .	1
"in the christian - fundamentalist documentary "" deception of a generation "" , the series was strongly profiled as an example of occult influences on children 's entertainment ."	"the series was heavily profiled in the christian fundamentalist documentary "" deception of a generation "" as an example of occult influences on children 's entertainment ."	1
toimi is located 29 miles west of silver bay , and 27 miles southeast of hoyt lakes .	toimi is 29 miles west of silver bay and 27 miles southeast of hoyt lakes .	1
the company was registered as spacetec , which was re-established on 11 december 1984 .	the company was registered as a spacetec , which was re-established on 11 december 1984 .	1
"the following people have worked or wrote at the "" dayton daily news "" at some point :"	"the following people at some point wrote at or worked for the "" dayton daily news "" :"	1
the catalog number for the limited edition is gncx-1006 , while the regular edition is gncx-1005	the catalogue number for the limited edition is gncx-1006 , while the regular edition is gncx-1005 .	1
on 23 january 2006 , ericsson acquired a majority of marconi communications ' parent company , marconi corporation plc . the remainder of marconi corporation plc was renamed telent plc .	on january 23 , 2006 , ericsson acquired a majority stake in the parent company of marconi communications , marconi corporation plc . the rest of marconi corporation plc was renamed telent plc .	1
the river calova is a tributary of the river timiş in romania .	the calova river is a tributary of the timiş river in romania .	1
the novel was adapted as a bbc radio 4 book at bedtime by lu kemp in 2008 , read by toby stephens and produced by kirsty williams .	the novel was adapted in 2008 by lu kemp as bbc radio 4 book near bedtime , read by toby stephens and produced by kirsty williams .	1
"in 1989 he won posthumously the "" personal outstanding contribution to the radio "" of broadcasting press guild ."	in 1989 he posthumously won the personal outstanding contribution to radio award from the broadcasting press guild .	1
femi 's musical career began when he started playing in his father 's band , egypt 80 .	femi 's musical career began when he started playing in the band of his father , egypt 80 .	1
the first section was on 15 december 1907 from pasco west to cliffs ( near maryhill ) , opening a length of , .	the first section to open was from pasco west to cliffs ( near maryhill ) , a length of , on december 15 , 1907 .	1
enter through southern gate , turn left and worship ganapathy , shiva and ayyappan on the eastern side .	enter through the south gate , turn left and worship on the eastern side ganapathy , shiva and ayyappan .	1
the sâmbăta river is a tributary of the piatra caprei river in romania .	the sâmbăta river is a tributary of the river piatra caprei in romania .	1
in 1993 , he graduated from kuban state university as a philologist and teacher of the same language , in 1995 the russian university as a lawyer .	in 1993 he graduated from the kuban state university as a philologist and teacher of the same language , in 1995 , the russian university as a lawyer .	1
the turks , tibetans , muslim arabs , and tang competed for control of central asia until the tang 's collapse in the 10th century .	the turks , tang , muslim arabs , and the tibetans competed for control of central asia until the tang ' s collapse in the 10th century .	1
katerina maleeva defeated audra celler 7 -- 6 , 6 -- 2 .	katerina maleeva defeated audra keller 7 -- 6 , 6 -- 2	1
crocker moved from natchez , mississippi to vidalia , the headquarters of the concordia parish , and crossed the lower ouachita in the black river section .	crocker crossed from natchez , mississippi , to vidalia , the seat of concordia parish , and moved in the direction of the lower ouachita in the black river section .	1
three times married and has four children , amy , alex and james firth from his first marriage , rory firth from his second .	firth has been married three times and has four children ; amy , alex and james firth , from his first marriage , rory firth from his second .	1
club owner silvio berlusconi announced his departure on may 25 , 2016 , along with those of phillippe mexes , kevin - prince boateng and mario balotelli .	club owner silvio berlusconi announced his departure on may 25 , 2016 , along with those of mario balotelli , kevin - prince boateng and phillippe mexes .	1
mukherjee was born on 30 september 1909 in benares ( now varanasi ) , united provinces ( now uttar pradesh ) , british india .	mukherjee was born on september 30 , 1909 in benares ( now varanasi ) , united provinces ( now uttar pradesh ) , british - india .	1
parkala is a suburb of the city of manipal east of udupi in udupi district karnataka , india .	parkala is a suburb of manipal city located east of udupi in udupi district of karnataka , india .	1
"the chateau has planted with cabernet sauvignon , merlot and cabernet franc . a second wine is produced under the name of "" vivens "" ."	"the chateau has planted with cabernet sauvignon , merlot , and cabernet franc . a second wine is produced under the label "" vivens "" ."	1
however , it was bought by mcvities and then purchased by murdoch allan and sons .	however , it was acquired by mcvities and then purchased by murdoch allan and sons .	1
former segments of state road 52 , have included roth lane , in saint leo , and north 21st street and lock street in dade city .	former segments of the state road 52 , including roth lane , in saint leo , and north 21st street and lock street in dade city .	1
beal then starts his match with chip reese .	then beal starts his match with chip reese .	1
arthur ashe defeated dick stockton , 6 -- 3 , 6 -- 2 .	arthur arthur ashe defeated dick stockton , 6 - 3 , 6 -- 2 .	1
""" u. malabarica "" grows through lateritic rocks or wet soils in the presence of "" eriocaulon "" species and grasses ."	""" u. malabarica "" grows over lateritic rocks or wet soils in the presence of "" eriocaulon "" species and grasses ."	1
one of these two was physically disabled and cognitively severely affected .	of these two , one was physically disabled and severely cognitively impaired .	1
many owners of resorts operated both a summer resort in florida and a winter resort in maine .	many resort owners operated both a summer resort in florida and a winter resort in maine .	1
miguel ángel virasoro ( born 1940 in italy ) is an argentinean physicist who has done most of his work in argentina .	miguel ángel virasoro ( ; born 1940 in italy ) is an argentine physicist who has done most of his work in argentina .	1
the albert einstein , the eugene wigner , the max planck and the niccolò leoniceno academic genealogies ultimately lead to the renaissance humanist lev landau .	the academic genealogies of albert einstein , eugene wigner , max planck and niccolò leoniceno lead ultimately to the renaissance - humanist lev landau .	1
it was expanded from laura to wilmington in 1910 and finally to the booleroo centre in 1915 .	it was extended from laura in 1910 to wilmington , and finally to booleroo centre in 1915 .	1
theodore was flogged , and , together with ten other monks , banished to thessaloniki , while platon was imprisoned in constantinople .	theodore was flogged and banished to thessaloniki , together with ten other monks , while plato was imprisoned in constantinople .	1
"in 1901 the first part of his piano cycle "" on an overgrown path "" was listed and gradually became one of his most published works ."	"in 1901 , the first part of his piano cycle "" on an overgrown path "" was performed and gradually became one of his most frequently-published works ."	1
amata hyalota is a species of moth of the family erebidae . it is found in australia ( queensland ) .	amata hyalota is a sort of moth of the family erebidae it is found in queensland ( australia ) .	1
"the team , founded in 1906 , took the first american "" double "" when in 1912 the national association football league and the american cup won ."	"founded in 1906 , the team took the first american "" double "" when it won the 1912 national association football league and american cup titles ."	1
there are two important cases : ( i ) a simple closed chain and ( ii ) a simple open chain .	there are two important special cases : ( i ) a simple closed chain , and ( ii ) a simple open chain .	1
other members included : acbel , ambient corporation , bpl , corinex communications , ibec , netgear , pcn technology , toshiba , toyo network systems , and junaid .	other members included : acbel , ambient corporation , bpl , corinex communications , ibec , netgear , pcn - technologie , toshiba , toyo network systems and junaid .	1
constantine giannaris ( born 1959 in athens ) is a greek film director , screenwriter , and actor .	constantinos giannaris , also constantine giannaris ( ; born 1959 in athens ) , is a greek film director , screenwriter and actor .	1
hamilton is widely considered the greatest driver of his generation and often regarded as one of the best formula one drivers in the history of the sport .	hamilton is widely considered the greatest driver of his generation and often regarded as one of the best formula 1 drivers in the history of sport .	1
administratively this island belongs to the astrakhan oblast of the russian federation .	administratively , the island belongs to the astrakhan oblast of the russian federation .	1
deaton was born in clayton , oklahoma and his family lived in a tent on the new mexico plains for two years .	deaton was born in clayton , oklahoma , and his family lived for two years in a tent in the plains of new mexico .	1
the program was shot at the eaves movie ranch near las vegas , new mexico and near storrie lake in santa fe .	the program was filmed at the eaves movie ranch near las vegas , new mexico and near storrie lake in santa fe .	1
the evil gabriela rivero ( teresa rivas gomez ) ends paralyzed and virginia lets her stay in her house .	the evil gabriela rivero ( teresa rivas gomez ) ends up paralyzed and virginia lets her stay in her house .	1
võhma is a village in lääneranna parish , estonia , in western pärnu county .	võhma is a village in the parish lääneranna , estonia , in western pärnu county .	1
the highest temperature ever detected in pokhara was on 4 may 2013 , while the lowest temperature ever recorded was on january 13 , 2012 .	the highest temperature ever recorded in pokhara was on 4 may 2013 , while the lowest temperature ever recorded was on 13 january 2012 .	1
although its conjugate acid is highly reactive , peroxynitrite is stable in basic solutions .	although its conjugated acid is highly reactive , peroxynitrite in basic solutions is stable .	1
research in medical physiology began in 1950 through a small group of scientists and military physiologists at defence science laboratory , delhi .	research in medical physiology began in 1950 through a small group of scientists and military physiologists at the defence science laboratory , delhi .	1
kasubi hill is a constitutional traditional site of the kingdom of buganda , one of the royal cultural monarchies in 21st century uganda .	kasubi hill is a constitutional traditional site of the kingdom of buganda , one of the royal cultural monarchies in the 21st century uganda .	1
the province of dalmatia spread inland to cover all of the dinaric alps and most of the actual coast , including all eastern adriatic montenegro .	the province of dalmatia has spread inland to cover all the dinaric alps and most of the actual coast , including the entire eastern adriatic coast of montenegro .	1
his brother winckelmann , was a neoclassical doctor , art historian , and antiquarian , who was a close friend of giovanni ludovico bianconi .	his brother winckelmann was a neoclassical doctor , art historian and bookseller who was a close friend of giovanni ludovico bianconi .	1
in june 1986 , boeing 767-200er replaced the dc-10 fleet with a new route to the montréal -- mirabel international airport .	in june 1986 , boeing 767-200ers replaced the dc-10 fleet , with a new route to mirabel international airport , montréal .	1
there are amateur barbershop harmony society and occupational groups that sing exclusively a cappella .	there are amateur barbershop harmony society and professional groups that sing a cappella exclusively .	1
valentine wagner 's mother was born princess elisabeth bagration , a member of the same family as princess leonida .	valentine wagner wagner 's mother was born princess elisabeth bagration , a member of the same family as princess leonida .	1
eddy heurlié ( born 27 december 1977 in martinique ) is a martiniquais footballer , who currently plays for lower league outfit cs bélimois in le lamentin .	eddy heurlié ( born december 27 , 1977 in martinique ) is a martiniquais footballer who currently plays in the lower league cs bélimois in le lamentin .	1
there is a national motorway connecting washim , kanergaon , nanded , amrawati , hingoli and akola .	there is a national highway connecting washim , kanergaon , nanded , amrawati , hingoli and akola .	1
this concept of visual ( subjective ) direction is very old .	the concept of ( visual ) subjective direction is very old .	1
"after "" the kids "" was recorded with drummer nick van gelder , all "" spcae cowboy "" tracks were recaptured with derrick except "" the kids "" with derrick ."	"after "" the kids "" were recorded with drummer nick van gelder , all "" spcae cowboy "" tracks except "" the kids "" was re-recorded with derrick ."	1
"christ himself confirms this opinion by answering , "" elias truly shall first come , and restore all things . """	"christ himself confirms this opinion by answering : "" elias will truly come first and restore all things ."	1
he has indigo dark blue fur and has a blue rain cloud with raindrops and hearts as his belly symbol .	he has dark blue fur indigo and has a blue cloud of rain with raindrops and hearts as his abdominal symbol .	1
in 1901 , winn met emma goldman in chicago and found a lasting ally .	in 1901 , winn met emma goldman in chicago , and found in her a lasting ally .	1
he was drafted by the chicago cardinals and played for the washington redskins and the philadelphia eagles .	he was drafted by the chicago cardinals and played for the philadelphia eagles and washington redskins .	1
hidalgo , who was born in seville , played for badajoz and celta de vigo .	born in seville , hidalgo played for badajoz and celta de vigo .	1
""" baie st. paul "" has a gross tonnage capacity of 24,430 tons and a capacity of 37,690 tons according to the miramar ship index ."	""" baie st. paul "" has a gross tonnage of 24,430 tons and a deadweight tonnage of 37,690 tons according to the miramar ship index ."	1
pyrgus alpinus is a butterfly of the hesperiidae family , from ghissar to northern india and western china .	pyrgus alpinus is a butterfly of the hesperiidae family . it comes from ghissar to western china and northern india .	1
he was drafted by the chicago cardinals and also played for the washington redskins and the philadelphia eagles .	he was drafted by the chicago cardinals and played for the washington redskins and the philadelphia eagles .	1
""" acting for "" has the same basic meaning as "" acting "" , except it indicates that the original occupant of the position still formally holds power ."	""" acting for "" has the same basic meaning as "" acting "" , except that it indicates that the original occupant of the position is still formally holding power ."	1
twenty dated jacobite metropolitans of melitene between the ninth and twelfth centuries are mentioned in the lists of michael the syrian .	twenty dated jacobite metropolitans of melitene between the twelfth and ninth centuries are mentioned in the lists of michael the syrian .	1
kiss country plays a mix of current and older country music , with more emphasis on modern artists .	kiss country plays a mixture of current and older country music , with the emphasis on modern artists more .	1
"the finished product was marketed as "" ufo : enemy unknown "" in north america and as "" x-com : ufo defense "" in europe and australia ."	"the finished product was marketed in north america as "" ufo : enemy unknown "" and in europe and australia as "" x - com : ufo defense "" ."	1
the music of kalia is composed by wajahat attre with lyrics by waris ludhianvi and khawaja pervez and singers are noor jehan and naheed akhtar .	the music of kalia is composed by wajahat attre with lyrics penned by waris ludhianvi and khawaja pervez and singers are noor jehan and naheed akhtar .	1
on the channel , several sporting events are broadcast in hd , such as the danish superliga , uefa champions league , formula one and nfl .	several sporting events are broadcast on the channel in hd , e.g . nfl , uefa champions league , formula one and danish superliga .	1
dunne played in dublin with stella maris before playing in england for everton .	she played with stella maris in dublin before playing for everton in england .	1
george henry compton cavendish , first son of the second earl of burlington , was member of parliament for aylesbury .	george henry compton cavendish , the first son of the second earl of burlington , was a member of parliament for aylesbury .	1
the mind is still rather willing and the body is very strong .	the mind is still pretty willing and the body is very strong .	1
"he has also directed many commercials , including the european "" freestyle "" campaign for nike , which won several international commercial awards , and music videos ."	"he has also directed many commercials , including the european "" freestyle "" campaign for nike , which won several international advertising awards and music videos ."	1
miniatures flourished mainly in mewar , bundi , kota , kishangarh , jaipur , jodhpur and bikaner .	rajasthani miniatures flourished mainly in mewar , bundi , kota , kishangarh , jaipur , jodhpur and bikaner .	1
he graduated from the galatasaray high school in shumen in 1858 and became a teacher in istanbul , where he remained until 1864 .	in 1858 he graduated from the galatasaray school in schumen and became a teacher in istanbul , where he remained until 1864 .	1
in 1951 , postwar immigrants founded the belarusian congress committee of america .	the postwar immigrants founded the belarusian congress committee of america here in 1951 .	1
the gallatin speedway is located on the outskirts of belgrade northeast of bozeman yellowstone international airport on tubb road .	the gallatin speedway is located on the outskirts of belgrade northeast of bozeman yellowstone international airport in tubb road .	1
in 1858 , he moved with a group of four members from nevada to downieville in the area that is now known as eagle valley .	in 1858 he moved with a group of four members from nevada to downieville to the area which is now known as eagle valley .	1
for scalar spectral fluctuations , formula _ 9 is referred to as the scalar index , with formula _ 10 corresponding to scale invariant fluctuations .	for scalar spectral fluctuations , formula 9 is referred to as the scalar index , with the formula 10 corresponding to scalar invariant fluctuations .	1
the original 159 squadron was to be disbanded during the first world war , but the idea was formed so that reinforcements could be sent to france .	the original squadron 159 was to be dissolved during the first world war , but the idea was formed so that reinforcements could be sent into france .	1
also several free web hosting services such as geocities provided free web space for personal web pages .	also several free web hosting services such as geocities provided free webspace for personal web pages .	1
family life was long in the early days . both water and firewood had to be brought from hard .	in the early days , family life was a long one : water and firewood had to be brought from hard .	1
september 2 : cf michael bourn and cf drew stubbs activated ; c caleb joseph , lhp jayson aquino , and rhp tyler wilson recalled from aaa norfolk .	september 2 : cf michael bourn and cf drew stubbs activated , c caleb joseph , lhp jayson aquino and rhp tyler wilson recalled by aaa norfolk .	1
the 1927 colgate football team represented colgate university at the college - football - season 1927 .	the 1927 colgate football team represented colgate university in the 1927 college football season .	1
in the third film , the fat lady of elizabeth spriggs and dawn french is played in the first film .	in the third film the fat lady is played by elizabeth spriggs , and by dawn french in the first film .	1
in return , grimoald gave him his daughter to marriage and granted him the duchy of spoleto after the death of atto .	in return , grimoald granted him his daughter in marriage and gave him the duchy of spoleto after the death of atto .	1
a railway station of the same name on the golitsyno -- minsk railway , is located in moscow .	a railway station of the same name on the golitsyno -- minsk railway line is located in moscow .	1
these include replicas in ramat shlomo in israel and kfar chabad in jerusalem .	these include replicas at ramat shlomo in israel and in kfar chabad in jerusalem .	1
daniel rinner ( born november 11 , 1990 in liechtenstein , germany ) is a cyclist from vaduz .	daniel rinner ( born 11 november 1990 in liechtenstein ) is a vaduz cyclist .	1
"depending on the time of presentation and duration , pericarditis is divided into "" acute "" and "" chronic "" forms ."	"pericarditis is divided into "" chronic "" and "" acute "" forms depending on the time and duration ."	1
the muggins mountains is a mountain range in the southwest of arizona east of yuma , arizona , northeast of gila mountains and east of the laguna mountains .	the muggins mountains is a mountain range in southwest arizona east of yuma , arizona , northeast of the gila mountains , and east of the laguna mountains .	1
he had trials with english premier league teams manchester united and sunderland in november 2014 , and then again with leicester city in january 2015 .	he has had tests with the english premier league - teams manchester united and sunderland in november 2014 and then again with leicester city in january 2015 .	1
then the main assault by heavy tanks , infantry and artillery would break the german lines .	then the main attack by heavy tanks , infantry and artillery would break the german lines .	1
the vaults are mesopotamian in design , and decorative elements appear in the coptic and byzantine carving .	the vaults are mesopotamian in design and decorative elements appear in the coptic and byzantine carvings .	1
he is the son of the french cyclist adri van der poel , brother of mathieu van der poel and grandson of the dutch cyclist raymond poulidor .	he is the son of french cyclist adri van der poel , the brother of mathieu van der poel and the grandson of the dutch cyclist raymond poulidor .	1
phil testa served under frank and later nicky scarfo .	under frank and later nicky scarfo , phil testa served .	1
their arrival in east africa was shortly before the introduction of iron to kenya .	their arrival in east africa occurred shortly before the introduction of iron to kenya .	1
the section of the collector highway 321 from springhill to oxford was designated as trunk highway 4 before the 1960s .	the section of collector highway 321 from springhill to oxford was designated as trunk highway 4 before the 1960s .	1
but as he tries to burn it , arrietty and peagreen recover the will , determined to save the house for the lenders and the clocks .	but as he tries to burn it , arrietty and peagreen recover the will , determined to save the house for both the lenders and the clocks .	1
"in 2014 , he played the leading role of dave martinez in the afternoon - tv series entitled "" pure love "" , alongside alex gonzaga and yen santos ."	"in 2014 , he played the main role of dave martinez in the afternoon tv series entitled "" pure love "" , alongside alex gonzaga and yen santos ."	1
from october 1997 to august 1999 , the mine was the subject of a long-standing workers ' strike , performed in the listed lilyvale stand monument .	the mine was the subject of a long-running workers ' strike from october 1997 to august 1999 , listed in the heritage-commemorated lilyvale stand monument .	1
macmahon - formula is the multiplicative formula for the general values of formula 30 :	macmahon formula is the multiplicative formula for general values of formula _ 30 :	1
in 1930 the architects agustín aguirre and mariano garrigues were commissioned to build the faculty of pharmacy and miguel santos was chosen for the faculties of medicine and dentistry .	in 1930 , the architects agustín aguirre and mariano garrigues were commissioned to build the faculty of pharmacy , and miguel santos was selected for the faculties of medicine and dentistry .	1
the breaker was operated by the blue coal corporation , a subsidiary of the glen alden coal company .	the breaker was operated by the blue coal corporation , a subsidiary of the glen alden coal coal company .	1
allan stewart ( 1865 -- 1951 ) was a scottish painter who built his reputation on romantic , historical and especially military paintings as well as landscapes and portraits .	allan stewart ( 1865 -- 1951 ) was a scottish painter who built his reputation on romantic , historical and particularly military paintings as well as landscapes and portraits .	1
"the outer brick wall , original gates and entrances were retained and the name remains "" crump stadium . """	"the outer brick wall , original gates and entrances were preserved and the name remains "" crump stadium ."	1
the plant is native to northern oregon and into southern california .	the plant is native to northern oregon and southern california .	1
the kettleby public school serves the municipality for children of high school age , the king city secondary school is the closest primary school in the community .	the kettleby public school serves the community for children of high school age . king city secondary school is the closest elementary school to the municipality .	1
the seventh series was won by the shadow theatre toupe attraction , with comedian jack carroll in second place and opera duo richard adam in third place .	the seventh series was won by shadow theatre troupe attraction , with comedian jack carroll finishing in second place and opera duo richard & adam in third place .	1
harriet tatem mclellan was born in marietta , georgia , the daughter of leander and alice josephine mclellan .	tatem mclellan was born in marietta , georgia , as daughter of leander and alice josephine mclellan .	1
in 2006 , lord stair married elizabeth mary hyde parker , the daughter of ralph stonor , 7th baron camoys and emily mary julia stonor .	lord stair married elizabeth mary hyde parker , daughter of ralph stonor , 7th baron camoys and emily mary julia stonor , in 2006 .	1
there are about 2,018 clinics and hospitals in venezuela , 634 in caracas , 195 in maracaibo , 173 in valencia , and 92 in barquisimeto .	in venezuela there are approximately 2,018 clinics and hospitals , 634 in caracas , 195 in maracaibo , 173 in valencia and 92 in barquisimeto .	1
schools that do not accept the authority of the vedas are heterodox philosophies , of which four ( nāstika ) schools are highlighted .	schools that do not accept the authority of the vedas are heterodox philosophies , of which four ( nāstika ) schools are prominent .	1
"on july 24 , 2013 , brother ali appeared as "" expert witness "" at the maximum fun podcast "" judge john hodgman "" ."	"on july 24 , 2013 , brother ali appeared on the maximum fun podcast "" judge john hodgman "" as an "" expert witness "" ."	1
""" next year "" is a song which was released as the third single of the last foo fighters - album "" there is nothing left to lose "" ."	""" next year "" is a song released as the third single from the last foo fighters ' album "" there is nothing left to lose "" ."	1
"right ) "" r "" module is isomorphic to a direct sum of "" r "" copies as left ( resp ."	"right ) "" r "" -module is isomorphic to a direct sum of copies of "" r "" as left ( resp ."	1
"this name change meant that the nazi party would be "" placed "" under the nsrl ."	"this name change meant that the nazi party would be "" placed under "" the nsrl ."	1
jagjit singh has also named ghoshal as her inspiration to perform songs in the genre of ghazal .	jagjit singh also named ghoshal as her inspiration to hold songs in the genre of ghazal .	1
on october 31 , 2012 , watson took actavis for and acquired the actavis name .	on october 31 , 2012 , watson actavis took the name actavis and acquired it .	1
this film was written by carlo ludovico bragaglia . the italian version was directed by sandro continenza and the english translation was written by annalena limentani and frederica nutter .	the film was written by carlo ludovico bragaglia , the italian version was written by sandro continenza and the english translation by annalena limentani and frederica nutter .	1
the west town line is the border of steuben county , and the south town line is the border of ontario county .	the western town line is the border of steuben county , and the southern town line is the border of ontario county .	1
he worked in europe from 1931 until the outbreak of the second world war in shanghai in 1939 .	from 1931 until the outbreak of world war ii in shanghai in 1939 , he worked in europe .	1
in clarksburg , wsaz is transported in glenville , gilmer county , in the west - virginia market .	in clarksburg , wsaz is carried in glenville , gilmer county in the west virginia market .	1
in the indian premier league in 2015 , ashish reddy was retained by the sunrisers hyderabad and took darren sammy wicket against rcb in the game .	in the 2015 indian premier league , ashish reddy was retained by the sunrisers hyderabad and took darren sammy 's wicket in the match against rcb .	1
then , in 1986 , he entered the star and left the muslim .	he then joined the star in 1986 and left the muslim .	1
on average january is the warmest month , the coolest month in july and june the wettest month .	on average , january is the warmest month , july is the coolest month , and june is the wettest month .	1
he died on 19 february 1935 in boston , massachusetts , and was buried in holyhood cemetery , brookline , massachusetts .	he died in boston , massachusetts , on february 19 , 1935 , and was interred in holyhood cemetery , brookline , massachusetts .	1
""" fried onions "" was shown in a television advertisement for options indulgence chocolate drink , first used on uk tv in december 2011 ."	""" fried onions "" was shown in a television advertisement for options - enjoyment - chocolate drink , which was first used in december 2011 on uk tv ."	1
the second stage was in plymouth , the first time that the tour de france visited england .	the second stage was in plymouth , the first time that the tour de france was visiting england .	1
belbin and white became engaged in june 2014 and were married on april 25 , 2015 .	belbin and white were engaged in june 2014 and married on 25 april 2015 .	1
